,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
224,0,8,0,3,0,0,0,4,3,1,1,1,1,1,4,2,5,2,4,1,0,1,2,1,1,4,3,2,1,3,1,3,1,2,2,1,0,1,5,0,0,0,4,0,6,0,3,2,2,0,2,0,9,9,1,9,0,4,3,1,5,0,3,3,4,0,1,0,2,8,8,9,7,2,1,2,2,5,3,8,0,5,1,4,1,2,2,1,2,0,3
225,1,4,0,2,0,5,0,3,16,0,0,2,1,0,1,2,7,4,2,0,0,2,2,3,0,0,3,0,1,5,2,5,7,0,4,0,1,4,0,0,2,0,1,3,4,3,3,3,3,0,2,0,9,1,0,1,0,0,1,5,1,1,1,3,3,0,0,0,0,3,0,1,0,1,5,1,1,0,3,3,1,7,7,2,0,3,1,0,4,1,3
226,1,4,2,0,3,2,2,1,6,0,1,0,5,3,0,3,7,1,0,2,0,3,7,5,12,0,8,5,1,2,0,2,0,0,1,2,3,1,0,1,2,0,6,0,7,2,2,2,1,1,4,1,7,6,1,11,0,0,5,1,5,2,1,5,5,1,0,2,0,7,2,5,0,3,9,0,0,1,0,3,3,3,2,4,1,1,1,3,3,0,3
227,3,1,2,3,0,1,5,1,7,1,3,0,3,0,3,7,5,2,0,0,17,1,5,3,26,2,3,3,1,2,2,7,2,2,3,4,3,0,1,1,3,4,4,1,4,3,0,2,1,4,2,0,2,1,25,3,2,5,5,2,4,0,2,3,1,1,0,2,0,1,1,1,2,0,6,2,3,0,1,1,0,1,2,6,4,1,3,2,1,0,3
228,0,8,3,6,2,5,4,1,12,0,0,1,0,1,0,4,1,2,3,0,1,1,1,3,0,3,3,2,0,3,3,7,6,0,0,3,5,2,3,0,3,1,1,0,4,2,0,5,1,4,3,3,8,1,0,1,0,8,4,3,2,0,1,4,4,2,2,2,7,1,4,1,0,0,6,0,0,0,4,0,1,1,3,1,2,8,3,0,2,0,3
229,2,3,1,0,3,10,5,0,11,0,1,0,2,0,2,3,0,2,0,1,2,0,1,2,0,2,2,0,0,5,1,15,1,0,1,3,2,1,1,0,3,0,2,0,0,0,1,3,1,1,1,0,3,1,0,0,0,5,0,0,2,1,0,0,2,1,1,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,1,1,1,6,0,1,0,3
230,7,13,3,4,2,2,2,5,10,1,2,0,5,1,0,3,4,0,1,0,2,0,5,0,0,2,15,3,0,3,0,15,0,1,0,4,7,2,3,1,3,5,1,1,5,1,1,4,0,6,8,2,13,4,0,4,1,0,1,0,4,1,0,4,0,5,2,1,4,4,0,2,0,1,6,0,6,1,0,4,0,1,1,2,3,1,4,3,1,1,3
231,1,5,5,7,1,8,4,2,15,1,1,0,3,1,4,1,5,1,1,2,12,3,4,6,5,0,8,0,2,3,0,18,2,2,0,3,4,4,7,2,0,7,1,2,9,0,2,3,3,8,6,0,4,5,13,0,2,1,1,1,4,2,0,7,1,1,1,6,1,3,1,0,2,0,8,1,3,0,7,0,0,1,0,1,2,13,7,3,1,2,3
232,2,5,0,0,0,0,0,0,3,0,0,1,1,0,0,0,4,1,0,1,1,0,1,7,0,0,2,0,0,2,3,2,0,0,1,2,4,5,1,0,1,1,1,0,3,1,1,5,1,0,1,1,7,1,1,0,0,2,2,2,3,1,0,3,1,1,0,0,1,2,0,1,2,0,4,1,0,0,2,2,0,1,2,0,0,0,2,1,0,0,3
233,5,2,12,1,4,11,5,1,14,5,1,1,3,1,5,2,8,2,1,3,3,1,3,3,1,0,5,1,1,1,0,4,0,2,2,2,2,3,4,2,3,4,2,2,6,2,0,2,1,1,4,0,6,2,3,1,2,1,1,2,4,4,5,2,0,0,0,2,3,3,2,3,1,2,2,5,7,4,4,1,2,3,1,8,1,3,1,3,0,2,3
234,4,8,7,5,1,2,7,1,3,0,0,1,3,5,5,3,3,1,1,0,9,2,3,2,6,3,1,6,8,3,2,4,1,4,1,0,4,2,4,6,4,6,7,0,2,1,5,0,4,5,2,4,4,2,10,1,0,0,0,0,2,3,5,1,2,2,0,7,1,5,2,2,4,1,5,5,4,1,0,0,4,1,3,4,3,1,5,4,2,2,3
235,0,3,0,0,0,1,1,0,3,0,0,0,3,0,0,0,1,1,1,0,0,0,2,2,0,0,1,1,0,6,2,19,0,0,2,1,1,0,0,0,2,1,1,2,0,0,0,0,0,2,1,0,2,0,0,2,0,2,3,0,1,0,3,1,0,3,0,2,3,2,0,0,0,0,0,0,0,2,1,0,0,3,2,0,0,5,0,0,1,0,3
236,7,7,3,13,0,5,4,0,8,1,1,1,6,0,0,1,8,0,2,1,11,1,8,2,0,1,2,0,0,2,1,20,0,0,3,1,0,3,1,1,5,5,0,2,7,3,0,3,0,4,4,0,10,1,10,2,0,4,3,0,7,1,0,3,1,7,2,2,7,5,0,0,0,0,11,1,0,0,2,1,1,3,0,6,5,5,4,2,0,0,3
237,2,5,8,0,1,5,1,0,2,0,0,0,2,2,0,0,3,2,0,0,2,1,0,6,0,2,4,0,0,1,14,11,0,0,2,6,7,6,0,0,0,1,0,1,1,0,4,6,1,0,0,2,4,2,1,1,0,6,1,16,0,0,0,0,0,1,0,1,0,0,6,1,1,0,0,1,2,1,6,0,6,4,5,0,6,2,3,1,3,0,3
238,2,6,3,1,1,4,3,0,13,1,2,1,1,3,1,0,1,0,1,6,1,5,3,2,0,2,4,5,0,2,0,9,0,3,1,12,8,2,5,2,8,4,6,6,3,5,4,4,0,9,1,2,7,3,0,0,9,3,0,3,3,2,8,3,3,6,1,6,4,4,2,0,1,13,3,3,0,1,6,0,2,1,0,1,0,2,2,6,1,16,3
239,2,13,6,3,0,3,5,3,3,3,3,2,2,4,3,2,6,2,1,0,1,5,4,5,0,4,6,2,0,2,3,3,2,6,2,5,5,3,6,4,1,1,3,0,6,2,1,2,3,2,5,1,17,13,1,0,2,4,5,0,4,9,3,9,8,1,6,1,1,4,5,6,4,3,9,4,4,4,0,2,1,3,2,4,2,3,3,2,1,2,3
