,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
200,5,2,2,2,5,6,9,0,6,3,5,1,0,3,1,5,0,1,7,1,3,2,10,2,2,3,0,4,9,2,7,1,9,12,0,0,2,5,6,2,7,10,0,0,1,1,4,4,1,1,0,1,0,4,11,1,0,9,2,2,5,2,6,7,0,1,2,1,2,2,1,3,8,3,3,6,6,0,1,0,2,1,1,0,0,2,8,1,0,0,0,6,7,2,5,5,8,0,8,0,3
201,3,2,1,0,4,2,2,1,4,3,3,2,1,1,1,2,0,1,6,3,11,4,11,1,1,1,0,1,1,0,1,3,3,4,0,0,0,4,8,1,5,4,2,1,1,2,2,3,1,2,1,0,4,2,4,3,1,2,0,4,2,4,4,3,3,0,0,2,4,6,2,1,1,3,2,3,12,1,6,0,0,2,1,0,2,4,8,0,1,2,2,2,1,4,2,2,0,0,3,0,3
202,10,4,3,2,2,7,3,2,5,1,0,0,4,0,0,8,1,0,2,6,3,5,7,3,3,3,0,0,1,2,0,1,0,6,9,1,4,4,12,2,0,6,4,1,2,0,1,2,0,1,4,0,3,3,10,0,7,3,3,2,1,1,11,1,4,0,6,3,2,5,4,0,4,4,1,4,3,0,2,13,3,4,4,2,3,2,5,1,3,0,2,1,1,6,1,6,1,5,1,3,3
203,2,1,2,3,1,1,0,5,2,0,3,1,0,1,0,6,2,0,5,5,5,1,3,8,1,0,0,2,2,1,2,2,0,0,2,0,3,0,0,2,2,0,2,2,0,0,3,0,5,0,0,4,3,1,2,4,3,0,4,0,1,0,6,4,7,1,6,2,3,2,3,3,1,3,0,0,7,1,5,5,0,10,0,2,0,1,2,3,0,4,3,1,2,2,0,0,0,1,0,2,3
204,2,6,6,2,2,0,4,1,0,9,3,0,4,4,1,3,2,1,4,14,4,8,6,3,2,2,0,1,5,5,1,6,6,10,0,0,3,2,9,2,4,4,0,1,1,1,8,7,3,0,1,0,3,2,6,2,1,6,1,4,6,3,8,6,1,1,2,1,1,8,2,5,2,3,6,6,2,0,2,2,0,2,1,2,2,1,6,3,0,0,0,1,1,3,3,8,2,2,3,2,3
205,14,8,3,0,3,7,7,2,2,4,1,1,2,1,0,3,2,0,7,4,15,5,10,2,3,7,0,0,3,5,6,1,1,9,0,1,2,8,9,1,4,2,0,1,0,0,3,6,4,0,1,0,3,0,4,1,1,3,0,1,3,8,5,5,0,1,3,2,5,3,0,2,2,1,0,2,16,0,6,1,0,1,1,1,7,1,8,0,1,2,1,0,4,1,2,5,1,1,2,1,3
206,14,2,2,2,6,5,6,3,5,2,2,3,1,4,1,6,1,0,4,6,9,2,3,7,2,3,0,3,4,7,3,6,6,8,2,2,1,8,8,6,0,2,4,0,0,0,2,7,2,0,5,1,3,0,3,0,4,10,2,5,2,5,5,5,0,6,0,1,3,4,4,2,4,5,4,2,2,0,7,1,3,0,2,2,2,2,5,0,1,0,1,4,5,8,5,9,4,1,11,0,3
207,13,3,1,0,1,0,1,1,3,2,1,1,0,1,3,3,1,0,2,1,7,0,0,3,4,1,0,2,5,1,0,0,2,5,8,1,6,2,5,6,0,3,1,1,1,1,0,1,0,3,4,0,1,1,5,0,1,1,4,0,1,1,12,2,5,0,5,2,1,0,3,0,1,1,0,0,10,8,8,9,0,11,0,1,0,0,4,0,0,0,5,2,1,2,0,5,2,2,1,3,3
208,2,1,2,3,5,2,9,0,0,8,1,8,0,6,2,4,1,8,2,1,3,2,3,0,3,5,1,3,3,0,3,4,7,8,0,0,0,6,5,3,9,4,0,1,0,4,6,5,1,0,2,0,2,3,2,1,2,5,0,4,2,15,5,5,0,0,0,3,1,2,10,1,2,3,9,7,5,2,3,1,1,1,0,0,0,0,6,0,2,0,4,4,10,1,3,4,4,1,3,2,3
209,3,2,5,2,1,1,4,2,3,2,1,1,2,0,0,0,3,5,2,2,5,4,5,1,1,3,2,2,2,0,3,6,0,6,1,3,2,4,4,1,1,2,0,2,0,3,5,2,2,0,4,0,0,1,0,1,2,0,1,2,3,3,8,5,0,1,4,4,3,1,9,3,3,4,3,0,6,2,2,3,2,5,0,1,0,1,2,0,2,5,1,2,5,2,0,8,2,1,2,1,3
210,8,7,1,2,4,6,1,2,3,3,3,0,1,0,0,2,0,1,2,5,8,2,2,4,4,0,0,0,3,2,0,3,0,8,2,2,7,8,5,0,1,11,1,0,2,2,0,0,0,2,1,2,2,3,8,0,0,1,4,1,3,1,10,0,4,2,3,2,3,3,5,0,3,0,4,3,11,3,6,2,2,4,2,2,2,2,0,0,1,5,2,2,1,1,3,2,0,1,5,3,3
211,3,1,4,7,3,3,0,2,3,0,4,0,1,0,0,6,2,2,2,4,9,3,6,2,6,5,1,1,10,3,2,4,2,10,1,1,5,8,11,5,3,3,1,1,1,1,3,0,0,0,2,0,3,3,8,0,1,3,1,2,3,2,18,1,5,1,7,4,3,3,2,0,6,5,0,4,7,1,8,0,2,4,1,2,1,2,4,2,2,1,2,0,3,3,0,6,0,1,3,3,3
212,6,2,7,1,2,2,6,5,6,3,5,10,5,1,2,3,5,3,7,4,2,3,3,0,1,3,3,4,5,1,6,2,8,8,2,3,6,7,6,1,1,2,0,0,1,3,6,3,3,0,2,4,2,3,3,5,2,2,0,3,4,2,6,5,1,1,3,3,4,3,0,2,2,0,1,4,3,2,4,0,2,7,3,2,5,1,5,5,2,0,2,2,3,4,4,7,1,0,4,1,3
213,17,3,6,2,5,1,2,2,5,1,4,1,0,1,3,1,0,3,0,5,7,0,9,6,5,5,0,1,0,2,1,1,0,6,9,1,9,7,14,4,0,4,6,1,4,2,2,2,2,5,0,3,0,10,3,2,0,2,4,2,2,6,11,0,1,0,2,6,1,1,3,4,0,0,1,1,8,3,3,5,0,6,3,1,1,2,7,0,1,3,2,0,0,2,1,3,0,4,1,4,3
214,7,0,3,1,4,3,7,2,2,3,1,0,2,1,1,5,0,7,1,2,2,6,6,1,4,7,0,0,5,4,2,2,2,8,4,1,0,9,5,1,1,6,4,2,1,1,5,4,0,2,6,0,3,2,3,2,1,4,2,0,2,3,2,4,2,0,2,0,1,2,5,3,2,3,5,2,4,1,0,11,1,4,1,2,0,0,1,0,1,1,0,1,5,6,2,10,0,1,6,1,3
215,7,3,3,2,2,2,4,1,7,1,0,2,0,1,1,0,3,1,6,2,7,3,8,0,0,3,1,1,1,0,3,1,0,4,1,0,0,5,7,1,1,3,35,0,0,0,2,3,1,0,3,0,2,0,1,1,0,1,0,2,3,2,3,2,0,0,2,3,4,0,1,0,4,2,1,1,6,0,1,3,0,1,0,0,0,1,4,1,0,2,0,0,2,0,2,8,0,0,1,1,3
216,0,2,2,2,2,1,1,0,5,0,0,0,0,0,0,2,0,0,3,2,7,1,5,1,3,1,1,0,8,2,2,5,1,5,6,1,0,9,9,0,5,5,17,0,0,0,1,1,1,0,3,1,1,0,2,1,1,4,0,4,5,2,9,2,5,0,4,1,2,2,1,1,3,1,0,1,4,0,0,8,2,5,2,1,1,1,5,2,1,2,1,0,1,7,0,0,1,2,0,0,3
217,10,5,5,4,1,1,5,2,2,3,4,2,4,2,1,0,5,1,4,1,5,6,4,1,4,5,3,1,1,2,3,4,5,6,1,0,4,4,2,3,1,4,0,2,1,3,1,6,2,0,9,0,3,1,1,3,3,2,2,4,2,8,8,8,1,0,5,3,7,5,3,3,7,3,2,7,7,0,3,2,0,2,1,0,1,5,2,11,2,0,1,3,4,1,3,4,4,1,6,2,3
218,2,1,1,0,1,0,0,1,3,0,2,0,1,0,0,1,0,0,3,0,1,0,1,2,0,0,0,0,9,1,0,3,4,3,0,0,3,7,5,4,0,8,0,0,0,0,0,0,1,0,0,0,3,4,7,0,0,5,0,0,1,0,2,0,0,0,0,0,3,0,0,1,1,0,0,0,1,1,2,0,4,0,1,1,0,0,2,0,0,1,2,0,0,1,0,3,0,1,1,0,3
219,6,5,2,3,5,5,9,3,6,4,2,0,0,2,1,6,2,0,1,6,4,7,7,3,6,0,0,4,1,4,1,0,8,7,1,0,2,8,11,4,4,5,0,0,0,0,4,4,4,0,2,2,0,4,8,0,2,13,0,4,5,4,3,1,0,0,5,1,1,4,3,4,6,3,3,8,4,1,2,7,0,1,1,0,3,1,4,0,1,0,1,6,3,2,5,4,4,2,6,1,3
220,8,4,3,2,9,0,1,1,2,2,2,3,2,2,1,4,0,1,1,8,4,1,3,1,4,0,0,3,3,6,0,2,3,6,1,1,2,5,4,1,2,5,1,1,0,2,1,2,0,1,4,0,1,1,6,1,3,5,0,4,5,0,11,3,1,1,4,1,0,4,3,4,5,1,6,2,7,1,4,5,3,2,0,2,1,2,5,0,2,2,3,3,0,2,2,2,1,1,5,3,3
221,3,2,3,5,1,2,2,0,6,0,0,1,1,1,0,9,2,1,4,0,1,7,6,0,2,2,0,1,6,0,2,4,7,1,3,2,2,11,3,1,7,4,0,1,1,2,1,4,0,0,0,0,1,0,7,1,0,9,2,1,3,5,7,0,2,0,2,3,1,2,2,1,3,6,1,5,1,1,1,4,0,3,1,2,5,1,2,0,2,0,3,1,3,5,3,2,1,1,9,2,3
222,8,0,4,2,1,2,5,0,3,3,1,2,2,2,1,1,4,0,2,3,6,2,2,3,3,7,4,4,0,2,5,1,2,2,4,1,2,3,1,4,2,0,0,7,4,5,2,1,7,0,4,1,0,1,2,6,2,1,2,2,3,1,2,3,1,1,2,4,3,2,0,2,0,2,2,1,4,3,3,0,0,1,3,10,0,4,3,3,1,4,3,1,2,1,2,3,2,2,0,0,3
223,3,1,3,1,4,1,3,0,0,3,0,2,1,0,0,1,1,0,3,0,4,1,6,7,0,2,0,3,3,1,2,7,3,5,1,2,2,4,3,3,1,4,1,1,1,0,6,3,3,0,6,0,2,1,1,1,1,5,1,6,3,1,2,6,1,1,1,2,7,1,1,3,4,0,0,4,2,0,4,6,0,3,2,0,1,1,4,0,0,2,0,0,1,1,2,6,2,0,1,2,3
224,2,2,5,2,3,4,9,8,2,2,2,2,0,0,0,4,2,4,1,2,5,1,6,0,3,1,0,3,3,0,3,1,2,9,0,0,0,3,4,2,6,2,1,0,0,1,4,1,5,0,0,0,2,1,4,2,1,1,0,2,3,3,2,1,0,1,1,1,3,6,0,1,7,4,2,1,9,0,3,2,2,0,2,0,1,1,8,2,3,0,0,1,2,1,1,6,2,2,2,0,3
225,17,3,1,6,5,4,1,1,2,0,3,2,0,4,4,1,1,0,0,1,8,0,1,2,0,2,0,0,0,2,2,2,2,8,0,0,0,5,5,0,2,2,0,1,0,3,1,3,4,2,0,0,0,0,2,0,0,0,0,0,3,2,4,1,0,0,0,4,0,0,5,0,0,4,2,0,4,1,4,0,0,0,0,0,2,0,5,0,1,0,0,4,6,1,0,5,3,1,6,0,3
226,5,6,1,0,0,0,2,8,7,2,1,1,0,1,2,4,0,1,0,3,4,0,5,2,2,4,0,0,7,1,0,0,1,10,0,1,3,7,13,0,6,6,13,0,3,1,1,4,4,0,4,0,1,1,7,2,3,1,1,2,4,0,2,1,1,1,0,1,0,2,0,0,0,0,1,1,2,0,3,1,0,2,1,2,3,2,6,5,1,3,1,0,1,4,3,5,1,0,2,1,3
227,8,4,3,1,2,0,2,2,2,1,0,0,1,0,2,2,0,4,1,4,2,2,3,4,5,3,0,2,3,4,2,1,2,4,15,0,3,5,4,1,1,4,26,0,0,1,1,2,1,0,3,4,4,0,2,1,0,1,1,2,4,4,6,1,11,1,4,2,3,0,1,0,3,0,2,3,1,4,0,18,0,2,2,3,2,0,2,0,1,2,2,1,0,7,0,3,1,1,2,2,3
228,8,1,0,4,2,2,0,0,2,1,0,3,0,2,4,2,0,7,3,1,11,3,3,3,7,6,0,0,1,2,2,0,0,2,0,2,1,6,6,7,3,1,0,0,2,1,0,3,2,0,0,0,0,2,1,0,0,0,3,3,1,0,7,1,0,0,2,0,2,5,3,4,0,3,0,1,10,3,7,1,1,3,0,4,3,1,2,0,1,6,0,1,2,1,0,3,6,0,3,0,3
229,11,0,2,0,0,0,0,0,2,1,2,0,0,2,2,1,0,4,1,3,2,0,1,3,2,1,0,1,0,1,2,0,0,0,1,0,1,0,0,0,1,1,0,0,3,1,0,3,2,0,0,1,0,1,1,1,0,1,5,2,0,0,15,2,0,0,1,2,2,0,9,0,1,0,0,0,4,1,2,0,1,1,0,3,1,0,0,0,4,2,2,1,0,1,0,0,3,3,0,1,3
230,11,1,1,1,0,1,1,2,14,0,1,1,0,0,0,0,1,1,1,2,12,0,4,3,5,0,1,0,3,1,1,0,0,5,1,2,8,8,10,4,2,5,0,1,2,1,2,0,6,1,2,1,2,4,8,2,1,3,2,1,2,0,14,2,0,0,2,3,3,1,2,0,0,0,0,1,15,3,2,1,1,2,1,3,2,0,4,0,0,6,11,0,0,0,0,4,0,3,3,6,3
231,11,1,3,1,0,1,0,1,7,0,4,2,0,3,1,2,1,0,6,2,2,1,5,0,6,4,0,4,0,0,5,1,3,7,13,0,8,6,11,1,3,2,1,1,1,3,0,2,0,2,5,2,0,1,6,0,1,0,3,1,1,1,15,1,10,2,2,3,3,4,8,0,1,4,3,0,8,4,11,12,0,5,2,4,4,3,4,0,2,4,1,1,0,8,0,4,2,2,1,2,3
232,3,2,0,1,0,1,0,0,2,1,1,1,0,3,2,1,0,2,1,0,7,0,3,1,2,6,0,1,0,0,2,1,0,3,1,1,3,3,3,1,1,0,0,0,0,4,0,0,1,0,0,0,0,1,1,2,0,0,0,0,2,0,1,0,0,0,4,3,1,1,0,0,1,2,0,0,6,0,0,1,0,0,0,2,2,2,2,1,0,3,0,0,0,1,0,1,2,0,3,0,3
233,11,2,3,0,3,1,1,1,2,2,0,0,4,0,0,0,3,0,4,2,5,5,4,2,6,2,2,0,0,2,1,6,1,4,2,0,3,3,2,4,1,3,0,2,4,2,2,3,1,1,3,0,5,0,3,1,1,2,5,5,3,1,3,5,2,0,5,1,4,3,8,3,2,3,1,2,2,2,9,1,0,14,2,2,2,3,2,0,2,2,1,3,1,2,3,6,1,3,4,0,3
234,3,0,2,0,2,0,2,1,2,1,5,2,1,1,2,4,2,0,4,2,5,3,2,3,4,3,0,2,5,1,2,7,10,3,7,4,8,6,2,1,0,2,6,1,1,1,6,2,0,1,5,1,0,2,2,0,3,6,5,0,3,3,4,3,7,0,2,0,6,1,0,0,8,0,1,8,7,3,2,5,1,6,3,0,1,1,4,1,1,4,4,2,1,8,2,1,0,3,5,0,3
235,4,4,0,0,0,1,1,2,1,3,0,0,0,4,4,0,0,1,0,0,2,3,1,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,4,1,1,0,0,0,0,0,1,2,2,3,0,0,2,0,0,0,0,1,0,3,1,17,0,0,0,0,0,0,0,2,0,0,0,0,1,4,2,4,0,0,0,0,1,0,1,2,0,0,1,0,1,0,0,0,0,1,0,1,0,3
236,6,4,3,0,3,1,0,2,3,3,0,0,1,0,1,2,0,5,1,1,7,0,5,4,9,3,0,1,0,2,1,1,0,12,10,0,4,12,12,8,0,6,2,0,0,4,0,1,1,2,0,0,4,7,5,1,0,0,3,1,2,0,14,1,5,0,8,3,0,0,3,1,0,3,1,0,6,2,6,12,2,6,0,1,1,1,6,0,1,0,5,1,0,1,1,5,0,0,0,2,3
237,2,1,2,3,0,1,0,1,3,1,3,5,0,9,2,0,0,4,0,0,4,0,0,0,0,3,0,1,0,0,3,2,0,2,2,2,1,0,0,0,3,0,0,0,1,4,2,0,1,1,2,0,0,1,0,3,1,0,0,2,1,2,11,1,0,2,1,2,0,3,5,0,1,5,4,0,5,0,2,1,0,9,0,6,4,0,0,0,1,9,2,15,3,0,9,0,1,1,3,5,3
238,14,0,2,2,2,1,0,1,4,0,4,0,0,0,0,5,10,3,3,0,6,9,5,6,2,4,8,5,5,6,1,3,0,1,0,2,6,3,2,4,0,5,0,14,1,1,1,2,3,5,3,3,0,6,1,1,2,1,3,1,1,0,8,2,4,6,4,4,3,3,4,1,1,6,0,2,9,8,2,0,0,2,2,5,0,8,3,3,2,7,1,0,0,1,1,4,1,0,2,1,3
239,3,3,6,1,4,0,3,0,4,2,0,1,4,1,0,0,5,4,5,3,13,5,8,1,1,6,1,7,0,2,3,4,0,10,0,0,2,7,10,1,5,2,0,2,0,3,1,10,2,0,1,1,1,1,6,4,2,5,5,5,3,2,2,8,0,2,3,1,4,7,3,2,3,1,2,3,15,0,2,2,6,7,4,4,4,0,3,1,4,4,1,2,5,1,2,7,3,1,3,0,3
