0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,target
0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,2,2,0,0,1,0,3,1,0,1,0,0,5,2,0,0,0,0,0,0,0,1,0,81
0,0,2,1,1,0,1,0,0,0,0,11,1,2,3,0,2,0,1,0,0,0,0,1,1,3,1,0,2,1,2,0,0,2,6,3,0,6,3,0,0,0,5,1,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,1,2,4,2,5,4,0,1,0,0,0,1,0,1,0,0,8,0,2,0,3,0,0,0,0,0,4,2,0,0,7,0,0,1,2,1,0,81
0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,10,0,0,0,0,1,0,2,0,0,1,81
0,1,1,1,0,0,0,0,0,0,0,13,0,2,3,0,3,0,1,0,0,1,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,2,0,0,5,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,4,1,0,0,0,11,0,2,3,0,0,0,3,0,0,1,81
0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,4,1,2,0,0,0,0,0,15,1,1,1,1,0,1,2,2,0,0,0,0,1,0,0,1,0,0,0,1,0,4,0,0,0,0,1,1,0,1,2,1,0,0,1,1,9,0,1,0,7,1,0,0,0,0,8,0,1,0,1,0,0,0,1,0,1,81
2,0,0,1,0,0,0,0,4,0,0,2,0,1,4,0,0,2,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,3,0,0,1,2,0,3,1,2,1,2,0,0,3,0,0,0,1,1,0,1,2,1,2,1,0,3,0,0,1,0,0,0,4,0,0,3,0,1,0,9,0,3,0,0,2,0,0,0,2,0,1,1,1,1,2,2,0,0,81
2,1,1,0,0,0,2,0,0,5,0,1,3,0,0,0,1,3,0,1,1,0,0,1,2,1,0,1,0,0,1,0,2,0,0,1,1,0,0,0,2,0,5,0,1,0,1,0,0,3,0,2,0,1,1,0,0,0,1,2,2,0,1,0,2,4,2,0,1,0,3,2,0,0,2,1,1,1,1,0,1,2,2,6,0,1,0,0,0,4,0,1,2,0,0,0,1,0,0,2,81
0,0,0,0,0,1,0,1,0,1,0,4,1,0,0,0,0,1,2,0,0,0,1,0,3,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,0,1,0,1,0,0,0,2,1,3,0,0,1,0,1,0,2,2,5,0,2,3,0,0,0,0,0,3,1,0,1,3,1,1,0,1,0,1,81
0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,81
1,0,1,0,0,1,0,0,3,2,2,2,1,0,3,2,0,2,1,0,1,0,1,0,2,0,1,1,1,0,0,2,1,2,0,2,2,3,5,1,2,0,0,0,1,1,1,5,4,7,0,0,0,0,2,0,0,0,1,2,1,2,0,3,0,1,0,3,1,1,1,5,2,1,1,0,4,1,0,0,0,1,0,6,1,0,2,0,0,6,4,0,7,0,0,1,4,3,1,1,81
0,0,0,2,0,1,2,0,0,0,0,0,8,1,1,0,0,0,1,2,0,2,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,3,1,0,0,0,2,1,0,0,1,1,1,1,1,1,1,1,38,0,2,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,81
11,4,0,1,0,1,1,0,7,2,3,8,0,2,8,4,6,1,1,1,2,1,5,4,0,2,4,1,4,4,3,0,1,2,1,0,1,2,0,1,1,11,0,6,0,5,0,3,5,1,0,13,4,0,3,14,1,5,3,0,5,0,0,5,0,3,1,5,1,3,2,5,4,3,2,1,0,1,2,0,0,0,0,7,11,0,4,11,2,7,0,2,0,1,2,2,5,0,9,0,82
11,1,1,4,8,4,0,7,2,0,5,1,0,2,3,4,1,0,2,7,1,6,2,4,1,3,0,1,6,3,0,1,1,3,2,0,2,2,1,0,1,2,4,0,2,0,2,2,0,0,0,0,4,0,1,0,0,4,4,1,2,0,2,1,2,3,2,1,3,2,0,1,6,4,2,1,5,1,0,2,0,4,0,0,2,4,1,0,0,0,3,2,2,4,2,1,1,1,8,2,82
0,2,4,0,0,2,2,0,2,1,0,1,3,2,1,1,2,0,11,0,0,4,3,2,0,0,1,2,4,0,0,8,13,3,1,0,1,1,2,0,7,1,0,0,0,0,7,2,0,0,0,1,0,0,1,1,0,13,0,2,4,0,0,3,1,0,0,0,4,1,0,2,7,0,2,8,0,0,0,2,7,0,2,0,0,0,4,4,1,0,0,1,1,0,1,3,0,2,1,0,82
6,4,2,7,5,3,8,1,1,4,2,2,5,2,0,3,1,3,8,5,2,11,2,4,1,2,0,2,2,0,3,8,6,4,0,1,2,2,1,2,6,2,0,1,1,1,12,3,4,0,0,0,2,3,2,2,2,8,1,3,4,3,0,7,0,0,0,5,13,3,0,3,14,1,9,5,5,0,3,0,2,0,1,0,5,0,1,1,1,0,0,1,2,1,5,1,4,1,5,0,82
10,1,0,0,0,0,0,0,2,1,0,5,0,1,1,3,6,0,1,0,1,0,1,0,3,4,2,0,0,0,1,0,0,2,0,0,0,4,0,0,0,5,0,4,1,3,3,2,0,3,3,4,0,2,0,8,3,0,6,1,0,1,7,0,4,0,0,1,0,2,1,1,0,1,2,0,3,3,1,0,1,3,0,2,4,0,0,0,0,0,3,0,2,2,2,2,2,1,0,0,82
1,2,0,1,0,1,8,1,0,3,0,7,1,4,1,1,1,11,3,0,3,1,4,3,1,4,1,6,0,1,7,0,8,1,1,0,1,1,7,1,1,0,0,4,1,0,3,5,1,0,3,0,1,0,0,2,0,0,0,3,1,11,1,5,0,2,2,6,3,5,4,3,2,1,1,2,1,2,0,0,0,2,0,5,10,2,1,1,1,11,1,2,15,0,3,1,1,1,1,0,82
3,1,1,1,4,1,1,3,5,1,0,1,2,0,0,7,0,0,3,2,2,11,1,8,1,0,0,1,5,2,1,2,5,2,4,0,5,5,2,0,2,2,2,0,0,1,2,4,1,1,6,0,0,2,3,1,1,3,7,2,4,2,2,0,4,0,1,1,1,1,4,3,5,0,6,7,3,0,3,3,1,1,4,0,2,0,3,0,0,0,1,0,2,1,1,2,2,1,1,1,82
5,2,2,1,2,0,1,1,8,3,2,1,0,0,3,3,3,1,2,1,2,2,1,1,2,7,0,3,2,1,1,3,0,5,2,1,1,1,1,3,2,4,0,5,4,4,1,1,5,1,2,3,0,2,3,3,3,1,4,5,3,3,0,4,1,1,3,1,3,5,4,1,1,1,2,0,2,1,1,0,2,6,0,6,0,2,3,3,1,5,3,0,1,2,2,2,4,1,1,0,82
2,2,0,1,1,0,1,0,4,1,3,4,1,1,1,1,1,1,1,0,3,0,0,1,1,3,2,2,4,1,1,2,1,2,0,0,1,0,3,2,0,1,0,2,0,4,0,2,1,0,0,1,1,0,1,2,1,0,4,0,0,0,0,0,0,0,0,3,0,2,1,1,3,3,3,1,0,0,2,0,0,0,0,4,3,1,1,0,0,8,1,1,0,0,0,0,2,0,2,0,82
3,5,0,0,0,0,4,0,6,5,0,3,0,3,4,2,1,1,1,0,3,4,3,1,4,3,1,5,3,0,6,3,7,2,1,0,3,1,4,0,10,3,2,0,0,1,5,6,3,0,4,3,1,3,1,1,0,4,3,4,6,7,4,7,2,0,1,2,4,4,2,3,4,0,9,8,5,2,4,1,2,0,0,1,1,1,4,0,1,0,1,1,11,1,6,8,4,2,6,1,82
3,12,6,1,0,0,3,0,2,9,0,6,0,5,5,0,2,6,3,1,3,1,3,0,2,6,0,4,2,1,18,3,8,6,0,1,2,4,3,1,13,5,0,0,1,5,5,5,10,0,5,0,0,0,4,3,1,5,0,6,9,9,1,6,0,5,1,5,5,6,4,10,6,3,15,2,3,1,4,2,0,0,0,3,7,0,5,1,0,9,1,3,16,2,5,3,10,3,2,2,82
2,2,0,1,0,0,0,0,3,2,1,3,0,6,0,1,2,1,2,1,1,0,1,3,1,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,1,0,0,1,1,1,0,3,0,2,1,0,6,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,4,1,2,0,0,3,0,2,1,0,2,1,2,0,1,0,82
3,1,0,0,0,1,3,0,1,3,1,0,0,2,2,2,0,1,0,1,2,1,3,3,2,3,4,2,1,0,4,0,1,3,1,1,1,1,1,2,0,2,0,1,0,2,2,3,5,0,5,2,1,1,0,3,4,0,5,2,1,0,3,0,6,3,2,3,1,5,3,5,0,0,1,2,2,2,0,1,3,4,2,6,3,1,1,0,1,8,0,2,2,2,2,1,3,0,1,0,82
2,3,4,1,1,0,2,0,1,4,1,1,11,3,1,3,16,0,5,0,2,3,2,0,0,0,20,6,0,0,0,2,2,1,2,2,1,2,1,1,2,1,1,7,0,3,6,3,5,0,1,6,0,1,0,4,10,2,0,0,3,3,1,4,2,3,2,1,4,10,2,5,3,2,6,5,1,0,3,0,13,0,8,2,1,3,2,19,14,3,0,0,3,3,3,1,1,0,0,0,82
8,5,2,1,0,2,5,0,5,1,1,0,2,0,0,0,2,0,7,2,2,2,3,11,2,1,0,2,6,0,2,11,4,1,0,2,1,1,2,5,3,2,0,0,2,0,9,2,2,0,4,1,1,4,0,2,4,4,3,6,3,1,2,7,0,0,2,0,10,1,2,2,2,1,3,6,1,0,5,1,5,0,4,0,1,1,0,2,2,0,1,1,2,2,1,2,1,2,0,0,82
6,1,1,1,1,1,1,1,2,0,2,0,1,1,0,2,0,0,0,1,3,0,5,3,0,2,0,1,6,6,2,4,3,6,8,1,1,8,9,2,2,2,2,0,1,3,0,0,0,4,5,1,2,1,2,1,0,1,4,1,1,0,1,0,5,2,2,5,1,2,0,0,0,2,0,0,0,0,2,12,1,4,2,9,1,1,4,1,0,4,3,1,0,6,2,6,1,1,1,4,82
3,1,1,6,0,2,2,5,2,0,3,1,0,1,3,2,0,4,0,3,1,0,5,2,2,3,0,1,2,2,2,4,0,1,10,3,6,0,1,0,0,3,9,1,0,0,2,0,1,2,3,0,1,0,3,1,2,1,3,2,0,1,1,0,3,2,0,2,1,3,2,0,1,0,0,0,3,0,1,7,0,4,0,2,2,0,3,0,0,5,1,0,0,7,1,4,1,3,1,1,82
7,2,0,3,0,0,0,2,5,2,3,5,1,0,2,1,0,1,3,2,2,1,6,3,0,0,5,4,1,0,2,3,2,1,0,0,0,0,1,1,2,0,0,3,1,2,0,1,5,0,0,2,2,3,5,0,0,2,3,0,4,0,0,2,0,0,1,3,1,2,0,3,0,0,1,1,4,0,1,0,0,0,0,3,1,1,7,3,0,6,0,1,0,4,1,0,6,0,0,0,82
4,2,0,0,1,0,1,0,2,0,0,9,0,1,2,4,1,0,0,0,1,1,4,2,0,1,0,1,0,0,3,1,1,1,2,0,2,1,0,0,3,1,0,0,0,8,0,0,2,0,1,2,0,0,1,5,0,1,2,0,2,0,4,1,1,0,4,10,1,1,0,1,1,0,5,0,3,0,0,1,0,0,0,7,3,1,2,0,2,3,0,1,0,4,4,1,1,0,3,0,82
3,3,0,4,1,2,0,3,3,6,1,5,0,5,3,2,0,7,1,1,1,3,1,2,2,7,1,0,3,0,3,1,2,2,5,4,5,1,4,1,4,1,1,0,0,1,0,1,2,3,7,1,2,1,3,2,0,0,0,1,2,0,3,1,2,0,0,0,0,0,0,1,1,2,0,2,0,4,3,2,0,4,0,2,2,0,3,3,0,7,4,0,1,3,1,1,0,3,1,2,82
1,1,1,2,0,1,9,0,3,3,3,3,1,5,10,3,3,10,6,0,2,7,1,0,5,4,0,3,3,3,9,3,5,2,0,2,1,2,2,1,3,1,0,0,2,6,4,4,5,1,4,0,0,1,2,0,1,2,1,4,5,9,5,4,0,2,2,6,10,3,5,2,4,0,3,7,7,0,2,1,8,0,2,1,16,2,4,0,1,1,0,0,9,0,5,1,3,2,4,3,82
5,2,1,3,5,5,1,3,4,3,3,1,1,2,0,6,2,0,2,0,4,1,2,16,1,4,0,2,6,6,5,2,3,5,3,0,3,4,5,3,1,1,0,3,1,2,2,1,2,2,2,0,1,3,3,2,2,5,17,1,2,0,2,1,2,1,0,3,2,0,0,1,4,2,2,2,0,3,1,3,0,3,0,4,2,2,1,0,0,0,0,1,1,3,1,5,2,0,3,0,82
10,3,4,1,1,2,1,2,2,4,1,2,0,1,5,3,1,0,4,1,1,2,3,3,3,4,1,5,2,1,9,2,3,5,2,2,4,5,5,1,3,2,0,0,1,2,3,2,4,1,2,2,0,2,6,3,2,5,4,2,3,3,5,1,0,0,3,2,4,4,8,3,4,0,3,5,4,2,11,2,0,5,0,4,2,0,3,1,1,1,1,1,1,1,4,6,3,3,4,0,82
3,3,2,2,2,2,13,0,9,0,2,0,4,4,0,1,2,2,8,5,3,3,5,6,3,0,0,0,3,3,1,5,14,4,1,0,0,3,1,2,10,0,0,2,0,0,15,4,3,0,1,0,3,2,3,2,2,0,1,3,1,4,1,5,0,1,3,0,9,2,0,6,8,4,6,6,2,0,2,2,4,0,3,0,3,1,4,0,0,0,2,5,7,0,3,4,8,1,5,0,82
4,4,1,2,4,1,5,2,7,3,0,2,0,2,1,4,0,2,2,3,1,3,0,1,2,9,1,4,1,1,3,2,6,0,1,1,1,4,3,2,2,2,2,0,1,3,2,4,5,0,2,0,0,0,5,1,2,5,3,0,4,3,6,4,3,0,1,3,3,1,12,0,1,2,3,2,2,2,8,1,0,5,0,2,4,0,3,0,1,2,2,0,4,2,0,1,4,2,2,0,82
4,4,0,1,1,0,10,3,1,2,0,2,0,5,1,1,1,17,3,0,3,4,0,5,4,11,4,4,2,3,13,1,10,1,7,1,3,6,8,0,4,2,0,1,0,2,7,7,6,1,7,1,0,0,0,0,0,0,2,2,5,15,8,6,4,0,2,3,4,5,12,4,1,0,5,11,3,2,3,4,1,3,0,10,4,0,0,1,4,1,3,2,12,2,0,3,0,1,0,1,82
7,2,0,1,2,1,0,1,1,0,4,0,2,0,1,3,0,0,2,1,5,5,2,9,3,3,1,0,1,3,0,5,0,2,2,1,6,6,1,4,1,8,5,0,0,3,1,0,0,5,0,8,0,2,4,1,0,10,6,1,2,0,0,2,3,0,2,9,3,1,0,0,2,2,5,1,6,2,2,4,1,9,0,2,2,1,3,0,0,0,1,2,0,1,3,3,3,2,4,1,82
3,4,2,0,0,1,1,2,7,1,0,3,3,0,1,5,0,5,1,2,1,1,1,0,1,4,0,2,4,0,2,0,0,3,8,2,2,5,2,0,3,2,18,1,2,4,1,1,0,2,2,0,0,1,4,3,2,0,1,1,2,5,3,0,4,3,2,4,0,2,4,2,2,0,2,1,2,4,1,9,3,1,2,22,4,0,1,0,1,10,2,1,4,6,0,2,0,1,3,5,82
5,2,3,1,3,0,11,3,8,5,1,1,4,2,1,4,0,8,3,4,0,3,4,7,3,4,0,3,6,1,6,1,4,2,0,1,1,4,3,2,1,3,1,1,1,4,1,2,1,2,3,0,4,0,5,3,0,3,13,3,3,11,9,4,5,2,1,5,5,4,1,1,6,1,3,1,3,4,2,0,0,3,0,3,1,1,5,0,1,0,1,6,6,1,2,0,3,4,6,2,82
0,1,0,1,1,0,3,1,3,11,0,1,0,8,1,1,0,7,6,1,4,4,5,1,2,3,1,3,2,1,6,1,9,5,0,0,0,2,2,1,10,4,1,1,0,0,3,9,5,0,3,0,1,3,1,1,1,3,0,2,6,4,2,9,0,0,6,1,3,4,4,4,4,1,8,12,3,0,1,0,0,1,0,0,3,0,1,1,1,1,1,4,3,0,6,4,3,1,2,0,82
10,6,3,2,2,2,4,2,6,5,4,3,0,2,9,2,0,12,1,1,4,2,2,1,7,5,0,3,4,2,11,3,7,7,1,0,4,4,3,2,1,2,0,1,4,4,0,0,2,0,7,3,1,1,2,3,1,3,3,5,2,9,10,1,0,0,1,3,3,2,9,2,2,1,1,1,5,4,5,0,0,4,0,4,4,2,2,0,1,4,3,3,8,3,8,5,3,1,2,2,82
8,1,1,1,3,0,0,1,7,1,1,6,1,2,4,2,3,0,4,1,4,3,2,5,3,3,9,4,4,5,4,3,4,2,6,0,1,2,5,1,4,4,0,6,0,2,1,3,5,0,2,2,0,1,0,3,7,0,10,3,2,3,10,1,6,0,1,2,3,3,2,3,1,1,1,5,3,6,8,5,0,3,0,4,4,1,5,2,0,0,3,1,2,2,3,3,4,0,4,1,82
0,4,5,1,1,0,2,1,4,0,1,0,3,1,2,5,2,1,0,1,5,1,1,2,3,6,1,1,1,1,0,1,1,7,2,1,5,8,2,3,1,4,4,1,2,3,0,2,3,1,3,2,1,0,3,3,3,3,4,3,1,0,1,1,2,0,2,2,0,2,7,2,0,0,0,0,7,1,1,8,0,5,2,7,3,1,0,0,0,2,1,0,3,4,3,3,1,4,6,1,82
6,7,1,1,1,0,5,1,3,1,0,4,1,1,0,4,2,2,2,2,1,7,1,1,0,2,1,1,2,1,3,5,17,7,1,0,1,5,3,3,9,1,0,0,0,4,8,3,2,0,4,0,0,1,0,4,1,0,0,0,8,5,3,4,0,0,0,2,4,6,4,0,7,1,15,7,4,0,3,0,3,0,0,0,3,0,2,1,0,1,0,0,3,1,5,6,4,0,1,1,82
3,4,2,1,1,0,15,0,0,14,0,1,1,9,4,1,1,35,4,0,4,5,3,1,7,7,3,7,0,0,9,1,12,5,0,0,1,3,6,0,5,1,0,0,1,10,7,5,10,0,3,1,0,1,4,0,0,0,0,1,6,9,4,5,0,3,1,6,6,0,10,5,5,0,6,6,3,0,1,2,0,2,0,4,5,0,1,0,1,0,1,6,18,1,4,4,10,1,1,0,82
2,7,3,0,0,1,1,0,2,2,0,5,1,4,7,1,0,5,1,1,1,2,0,2,2,3,1,3,1,2,4,0,1,4,2,2,3,3,1,1,1,2,0,1,8,1,0,2,4,1,2,1,1,1,4,3,0,2,1,2,3,1,2,3,0,3,1,3,1,6,0,3,3,0,1,3,6,5,5,0,0,3,0,4,4,0,2,0,0,4,4,0,1,1,2,0,2,4,0,3,82
0,3,4,1,3,2,1,0,2,8,1,2,0,4,0,3,0,3,2,1,4,5,4,0,1,4,0,7,0,0,3,1,28,4,1,0,0,1,4,1,5,2,0,0,0,4,5,6,1,0,5,0,1,0,4,2,3,6,2,3,2,4,4,3,0,0,3,4,6,6,1,3,6,1,11,10,2,0,1,1,3,0,0,0,3,0,4,1,4,2,1,0,5,0,2,6,4,0,8,2,82
3,0,0,0,0,0,0,0,0,1,0,3,2,0,0,3,2,2,2,0,1,0,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0,0,1,1,0,1,0,0,3,1,0,0,2,0,0,0,1,0,0,0,0,4,1,1,2,1,0,0,0,0,0,4,2,0,0,2,0,0,1,1,1,2,0,10,0,0,0,0,2,0,0,0,0,0,82
8,0,1,0,1,4,1,2,0,4,3,1,0,0,4,1,5,1,0,2,1,2,1,0,2,2,5,0,0,1,3,3,0,0,5,0,2,2,0,1,0,1,0,5,0,3,1,0,1,3,1,1,1,0,1,6,2,0,1,0,0,1,3,1,1,0,1,2,0,4,4,1,0,1,0,0,0,2,2,4,0,0,0,5,2,2,1,1,0,6,1,1,0,2,3,1,0,2,1,1,82
2,1,0,1,0,2,2,1,2,0,1,1,0,2,3,3,2,2,2,0,4,3,0,4,1,1,0,0,0,0,0,0,1,2,1,0,1,2,0,0,4,2,0,1,0,2,1,2,2,0,1,2,0,1,1,5,3,2,4,1,1,0,3,0,0,0,1,1,1,1,3,4,0,0,9,2,4,0,1,0,1,2,1,5,4,1,1,2,0,2,1,4,4,0,2,3,3,1,3,0,82
2,4,1,1,2,0,1,4,2,0,1,4,1,2,1,3,2,3,1,2,5,1,4,4,4,3,3,2,2,4,2,1,14,4,0,0,2,1,4,1,0,3,0,2,2,2,1,2,1,4,2,1,1,2,4,3,4,0,5,0,2,4,3,2,3,2,0,4,2,4,0,1,1,0,7,2,5,3,2,0,1,0,0,2,0,1,2,2,1,2,0,0,2,1,1,2,2,0,8,2,82
1,1,0,2,0,2,0,5,0,0,0,1,1,0,2,1,0,0,1,2,2,1,1,1,0,2,1,0,0,0,0,0,2,1,0,0,3,3,2,0,1,3,0,0,0,1,1,2,2,0,0,3,2,0,2,0,0,1,1,0,1,0,1,1,0,1,0,1,1,5,0,5,0,0,0,2,2,1,1,0,0,1,0,5,2,1,0,0,3,3,1,0,0,2,0,0,2,0,1,1,82
0,8,3,2,0,1,14,0,1,24,0,6,0,12,3,2,5,11,6,0,5,5,9,0,5,7,0,11,0,0,20,2,18,4,1,0,0,5,11,1,10,2,0,2,2,6,9,13,4,0,3,1,1,1,2,1,1,3,0,8,7,22,0,7,0,0,2,4,5,4,16,8,7,0,14,11,6,0,3,0,1,2,1,0,9,1,7,0,1,1,3,12,40,1,11,6,14,1,3,0,82
2,1,4,0,1,0,3,0,3,0,0,6,0,1,4,2,0,4,1,1,3,1,0,1,6,7,0,3,0,0,6,2,0,4,4,1,4,3,7,0,2,2,0,0,0,3,2,2,1,0,4,0,0,0,0,0,0,0,1,3,3,2,7,2,2,0,4,3,0,2,6,1,1,0,2,2,1,3,3,1,0,3,0,3,3,1,2,0,0,9,8,3,0,1,0,1,1,0,0,1,82
5,2,2,1,1,0,2,6,6,1,4,3,5,1,2,2,5,0,2,2,1,4,1,4,3,6,0,4,2,2,1,2,2,0,0,9,2,1,0,1,2,4,1,3,0,0,2,4,2,2,5,4,0,0,2,5,3,0,1,3,1,3,5,2,4,0,3,1,3,3,2,2,1,4,3,2,6,0,1,1,5,3,2,5,2,2,0,2,0,7,2,0,0,6,4,2,4,2,0,0,82
5,2,2,0,1,0,0,5,2,0,1,3,0,0,1,3,5,0,0,3,3,0,2,6,3,3,0,0,4,3,3,1,2,6,14,2,11,11,4,2,1,4,11,3,1,4,1,1,1,5,2,0,1,1,2,1,0,3,2,4,3,0,4,1,3,3,4,4,0,0,5,2,1,0,0,0,1,0,2,29,0,2,1,11,1,1,2,0,1,0,5,0,0,13,1,2,1,3,1,2,82
3,0,0,2,1,1,0,1,1,2,1,10,0,8,7,2,0,2,0,2,1,0,3,1,1,2,0,0,2,1,2,0,0,0,0,0,0,1,1,0,1,2,0,1,0,1,0,0,0,3,0,1,1,1,4,0,0,0,0,0,3,0,1,0,0,0,0,5,0,1,2,0,0,0,2,0,4,0,0,0,0,0,0,4,5,0,4,0,0,11,0,1,0,5,0,0,2,0,2,0,82
4,8,1,3,3,1,1,2,4,6,0,6,0,3,1,2,1,4,1,2,5,2,4,1,0,9,0,5,1,1,1,1,1,4,4,3,4,6,7,1,4,7,4,5,6,6,2,3,2,8,11,1,0,0,6,2,2,2,2,10,4,1,5,2,16,3,6,5,2,3,1,4,2,1,4,1,7,2,2,11,0,12,2,16,3,0,1,1,2,13,7,3,0,6,5,11,5,5,5,14,82
3,2,1,0,1,0,1,4,3,3,3,3,3,3,1,7,11,3,0,0,3,3,1,4,2,4,7,6,4,2,5,4,4,2,3,4,1,1,1,2,4,2,5,14,3,0,3,4,7,0,6,3,1,0,4,4,2,1,1,1,3,0,10,1,3,9,2,3,2,4,4,6,5,1,6,0,3,5,1,4,6,5,12,8,2,0,2,8,12,4,0,0,2,3,3,2,3,0,3,0,82
0,0,0,0,0,0,0,3,0,2,0,2,1,0,0,2,1,0,1,1,3,1,3,1,0,1,2,0,0,3,1,0,1,0,0,2,1,1,0,0,2,5,1,5,3,2,2,1,2,3,2,2,0,0,3,1,1,1,0,2,2,0,2,3,0,1,0,0,0,1,0,3,0,0,0,3,1,0,0,1,2,3,2,5,2,1,4,3,0,3,3,1,0,0,0,0,3,0,1,1,82
0,1,2,0,0,1,4,0,1,0,1,0,0,3,0,0,0,0,5,0,4,0,1,1,0,0,4,2,1,0,0,1,2,0,0,3,0,0,1,1,0,0,0,3,2,2,4,4,2,0,2,0,0,0,0,0,3,2,0,3,0,7,1,4,0,0,2,0,7,1,0,1,2,0,0,4,4,0,0,0,11,2,8,0,0,0,0,2,0,0,2,1,2,1,0,2,0,0,0,0,82
1,4,0,0,0,0,9,0,0,4,1,1,1,2,3,0,1,13,1,0,0,3,3,0,1,3,0,4,0,0,3,0,13,3,0,1,3,0,0,1,2,0,0,0,0,3,8,1,1,0,3,0,0,0,1,1,1,1,0,4,4,5,0,5,0,1,0,2,2,1,6,1,3,0,4,5,0,0,0,0,0,0,1,4,4,0,2,0,0,3,1,1,15,0,1,1,3,1,0,1,82
2,4,4,2,1,0,5,2,4,3,1,3,6,3,2,8,6,0,4,3,1,8,6,1,0,1,1,5,6,1,2,6,4,5,0,1,1,2,4,2,3,3,0,3,1,4,7,5,4,0,5,0,0,0,1,2,2,3,0,2,2,1,1,5,0,7,3,2,7,4,3,1,6,2,8,5,2,0,3,1,5,0,4,1,2,3,4,1,3,3,1,3,5,2,8,2,4,2,2,3,82
3,3,5,5,1,0,10,0,6,10,0,3,0,10,6,4,1,11,1,1,3,0,7,1,2,5,0,7,2,4,4,1,12,2,0,0,1,7,5,1,6,3,0,1,0,1,0,7,5,0,2,3,0,0,3,0,1,5,0,6,6,8,1,5,0,0,0,1,1,2,4,5,9,0,10,6,1,1,2,0,0,2,0,1,1,0,11,0,0,0,1,4,21,3,6,4,15,1,5,0,82
4,0,1,2,1,1,8,3,4,5,6,6,0,4,4,2,7,2,0,2,7,2,2,10,3,4,3,13,1,4,10,3,4,3,2,0,1,3,6,7,2,3,0,4,0,5,5,5,8,0,1,4,2,3,1,9,3,0,2,1,4,5,0,2,0,2,3,5,2,6,4,9,4,3,6,1,5,1,1,3,0,0,1,4,7,2,4,2,1,4,1,3,7,1,6,1,9,0,2,0,82
4,1,0,2,3,2,1,2,3,2,0,8,0,1,1,6,0,0,2,0,5,3,0,2,2,3,1,1,1,1,3,0,5,7,3,2,4,3,1,2,1,6,0,0,1,4,2,3,2,5,3,0,1,6,1,4,5,6,1,2,3,0,4,2,5,0,3,5,2,3,1,1,3,1,2,1,3,7,0,1,0,7,1,2,3,1,3,0,0,0,3,0,0,3,6,3,1,2,1,4,82
5,4,1,0,0,1,5,0,3,3,2,5,0,0,5,5,1,4,5,0,5,2,7,2,3,3,0,5,3,0,8,1,9,0,0,1,4,7,4,2,3,0,0,0,2,4,6,6,4,0,7,2,0,1,4,1,1,9,1,3,13,5,0,2,1,2,3,3,5,2,6,2,5,2,7,8,4,0,2,0,1,1,1,4,4,0,9,0,3,5,2,0,2,2,3,1,8,1,9,0,82
