0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,target
3,4,4,8,8,5,6,1,1,3,2,5,1,3,5,3,10,2,4,5,6,2,5,6,5,7,5,5,4,3,10,8,1,3,10,6,4,2,3,2,5,6,1,0,1,3,7,5,1,7,1,5,4,3,3,2,7,1,12,6,87
3,0,3,8,6,5,8,18,2,3,1,12,9,5,12,1,5,2,14,2,6,3,5,4,3,12,3,6,0,5,8,12,0,3,0,8,1,5,7,2,5,1,0,9,4,1,11,17,5,11,1,3,13,5,2,2,5,0,15,7,87
4,1,1,0,1,3,1,1,1,0,1,1,1,0,1,2,4,4,1,4,0,6,6,2,13,1,6,2,1,0,2,8,0,1,32,2,1,2,1,5,7,0,0,0,4,4,6,14,0,2,5,2,0,2,4,3,9,9,4,2,87
2,5,2,2,6,10,7,3,3,5,0,7,3,6,2,5,7,4,6,0,7,12,8,5,9,13,5,6,2,12,5,14,6,1,3,3,12,2,3,6,7,5,0,0,12,3,2,10,3,5,2,3,10,0,2,1,13,1,2,9,87
2,1,2,4,0,10,5,6,5,6,3,6,5,5,5,3,6,0,6,3,4,9,10,4,6,15,1,1,2,9,5,13,4,3,4,1,11,5,9,9,16,2,0,2,10,1,4,16,8,13,2,2,4,0,0,2,11,1,4,12,87
2,1,1,9,2,14,2,2,2,8,3,9,11,11,8,3,7,2,4,4,8,15,16,1,2,3,5,3,1,17,2,2,0,2,2,6,8,4,4,6,6,0,2,0,16,1,2,12,9,1,2,0,8,0,1,0,5,0,0,18,87
1,0,0,3,4,1,6,1,0,0,1,0,0,1,2,4,0,1,13,0,2,0,0,0,1,1,0,10,0,2,2,0,2,1,1,0,0,4,1,1,0,3,2,0,0,1,4,0,1,7,9,1,1,10,0,1,0,1,0,2,87
1,1,0,20,9,11,6,4,8,2,7,10,4,3,5,3,4,4,8,1,12,13,12,6,4,7,1,2,6,7,4,15,0,0,1,8,13,15,5,1,10,0,0,0,34,0,7,30,0,10,1,3,13,1,8,3,8,0,2,17,87
0,0,0,0,2,3,0,19,2,1,2,0,2,1,2,2,5,0,0,4,5,0,1,6,5,1,5,3,0,4,2,1,2,8,5,3,0,1,1,0,4,5,1,40,1,7,3,2,0,5,5,6,0,2,5,6,1,2,5,1,87
0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,5,0,5,1,0,5,0,4,3,0,0,0,1,0,15,0,0,0,0,0,0,0,0,8,1,0,5,0,0,0,0,0,0,87
0,0,1,0,0,3,0,0,0,0,3,0,1,1,2,1,6,0,1,0,0,0,0,0,0,2,0,0,0,4,1,0,0,1,6,0,5,0,0,3,7,0,0,0,0,2,0,0,0,1,5,0,0,0,0,0,7,3,2,1,87
2,0,4,4,4,1,1,1,2,2,0,5,1,2,4,4,5,3,12,4,2,4,6,5,2,2,3,4,2,4,4,7,6,8,5,4,1,5,1,0,7,1,4,0,5,3,2,11,1,2,0,3,2,3,3,1,3,6,7,0,87
1,9,0,1,2,3,6,4,8,3,2,5,0,1,1,0,3,5,1,1,8,1,4,11,2,3,5,1,8,6,3,5,8,3,1,0,12,0,0,4,7,3,12,0,1,1,2,6,3,2,5,1,3,3,0,2,8,0,2,0,87
0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1,3,2,0,2,0,0,2,0,0,0,3,4,0,4,1,6,0,1,1,7,1,1,0,3,8,10,0,2,1,0,1,0,0,0,0,1,3,0,0,2,1,3,0,87
1,1,2,7,10,0,1,0,2,1,1,0,1,1,2,2,1,0,0,3,0,1,2,2,8,8,1,4,0,0,6,2,0,0,19,0,0,11,1,0,1,0,0,0,2,1,3,11,0,1,10,3,0,0,0,1,1,3,9,0,87
1,0,0,2,5,0,0,1,4,1,2,1,1,1,2,3,0,1,1,1,1,0,0,0,2,2,0,6,3,0,2,0,3,0,1,0,0,0,0,0,0,7,20,3,0,1,0,0,2,1,0,0,0,1,1,1,0,3,4,0,87
2,0,3,2,5,0,2,0,3,1,2,3,2,1,2,4,2,2,2,4,0,0,2,2,3,1,5,7,2,0,1,4,1,2,0,0,12,1,1,8,3,8,2,24,1,0,2,6,1,1,4,0,1,6,0,2,0,7,2,0,87
3,0,1,36,2,2,0,0,3,2,1,3,0,4,16,3,2,0,8,3,2,3,4,2,5,2,1,9,0,0,10,37,0,0,1,2,1,35,1,0,2,1,0,0,1,2,3,12,0,3,0,1,3,5,2,2,2,1,13,0,87
2,18,1,10,9,3,6,1,10,5,1,7,1,7,8,19,7,0,5,2,11,5,10,4,7,5,5,7,4,0,11,13,5,5,2,8,8,6,1,9,3,0,3,3,4,4,10,10,1,6,5,1,1,2,2,1,7,3,1,8,87
2,0,1,6,1,0,0,0,7,0,1,0,0,6,4,3,1,3,5,2,7,1,3,13,0,1,0,3,0,1,15,4,1,3,2,4,0,24,1,0,6,3,3,0,4,0,10,19,2,3,0,0,0,3,1,0,4,0,4,1,87
1,0,1,4,6,6,5,6,8,2,1,9,4,4,6,4,3,1,12,2,10,8,7,13,3,10,2,4,4,4,7,9,2,10,3,7,1,6,3,1,10,2,0,6,12,1,6,17,5,8,2,0,7,4,2,0,11,1,4,8,87
3,3,5,9,2,4,13,11,5,7,2,9,7,0,5,4,0,3,8,4,1,3,3,3,5,17,10,3,0,5,1,4,2,8,8,4,6,1,8,3,3,2,1,6,1,4,9,3,8,8,16,4,4,2,6,2,8,0,13,4,87
0,0,3,16,0,2,7,2,4,0,1,8,4,3,1,1,3,1,8,1,13,3,4,2,1,2,2,3,1,2,4,16,0,1,2,3,8,10,1,0,4,0,0,0,10,2,2,15,2,6,1,2,6,1,0,0,6,1,4,7,87
3,0,4,15,5,4,10,4,2,4,1,11,1,4,1,2,4,5,4,4,3,9,14,4,3,10,3,3,1,2,3,8,2,8,5,3,3,42,1,1,9,1,3,3,23,8,3,19,5,6,14,7,8,4,4,7,4,7,11,6,87
1,2,3,1,5,1,4,2,3,1,0,3,5,2,4,0,2,3,0,3,3,1,1,2,2,7,1,2,1,1,2,2,1,3,16,1,1,2,1,1,1,3,1,3,0,1,2,5,3,3,8,2,2,2,3,4,3,3,11,1,87
2,0,4,10,12,0,0,0,2,2,4,5,1,3,1,2,0,0,0,1,0,4,2,0,0,9,1,8,1,0,1,5,0,1,23,0,0,10,3,0,1,1,0,0,5,1,4,14,0,0,19,1,1,0,2,0,1,2,2,0,87
4,0,2,11,3,4,0,0,0,1,0,2,2,0,2,2,2,0,9,3,3,8,11,4,0,7,0,4,1,3,7,4,3,2,31,3,0,4,0,0,1,18,2,2,12,4,2,9,0,2,13,4,6,4,1,2,0,9,3,5,87
2,6,2,8,0,5,1,8,3,4,8,8,5,1,1,0,7,1,5,0,3,2,1,1,6,4,5,2,0,5,1,6,0,5,0,1,3,0,7,23,13,0,0,10,6,1,1,9,9,4,9,0,6,0,2,1,11,2,3,4,87
5,0,3,4,4,0,8,0,0,2,4,2,4,2,3,1,0,0,5,1,0,1,1,0,5,10,4,8,1,1,1,5,0,4,21,2,0,7,5,0,0,3,1,0,1,0,2,1,4,1,13,0,3,3,1,0,0,7,10,0,87
0,0,1,4,3,0,1,1,0,0,0,0,1,1,3,4,0,0,0,3,2,0,2,0,0,7,0,9,0,0,1,1,0,0,8,1,0,1,0,0,0,3,0,7,0,0,0,0,0,1,6,0,1,6,2,0,0,4,5,0,87
2,0,0,17,4,11,0,1,3,1,1,11,0,4,4,1,4,2,4,1,10,21,25,10,3,2,0,5,5,6,14,15,2,2,0,12,2,15,3,0,13,0,2,0,27,1,2,32,2,6,0,2,7,6,1,0,19,0,1,20,87
0,0,1,12,4,2,2,2,3,2,0,4,2,2,7,2,2,2,14,4,8,4,4,13,1,4,3,9,0,7,14,11,0,2,2,7,0,14,0,0,9,0,0,0,9,0,3,37,3,4,2,2,5,6,2,1,5,1,3,7,87
1,1,2,1,1,4,2,20,5,1,3,2,9,1,5,6,5,3,7,1,1,0,0,4,0,6,2,5,2,0,3,2,0,12,3,1,10,2,1,10,2,1,0,7,1,2,4,2,6,3,0,2,3,3,3,2,1,3,0,0,87
1,1,6,13,6,3,3,9,12,3,2,7,1,2,1,3,5,4,4,4,8,6,5,10,4,12,5,5,1,1,7,8,4,7,9,7,12,7,2,1,11,5,0,3,11,4,16,13,2,6,5,2,7,5,6,3,7,3,11,2,87
0,0,0,0,1,0,0,1,2,1,0,0,1,2,1,0,1,0,1,2,0,0,1,6,2,0,1,3,0,0,2,2,7,1,3,0,0,3,0,0,0,5,3,1,4,1,0,4,1,1,8,0,0,4,1,0,1,2,0,1,87
4,3,2,8,8,7,4,3,2,2,0,7,3,5,6,7,3,2,13,3,8,8,4,5,4,3,5,10,7,3,15,14,3,3,1,6,10,8,1,2,11,1,0,1,9,3,5,17,2,6,0,2,8,10,7,1,5,0,14,8,87
2,0,3,8,7,3,5,5,3,5,2,15,5,5,7,8,2,5,16,2,9,10,7,8,2,13,4,6,3,11,5,18,1,2,0,6,0,8,4,0,7,1,1,1,7,1,12,14,3,20,0,4,11,4,3,2,13,2,16,10,87
1,22,0,44,7,4,1,0,5,1,0,3,1,4,5,5,4,1,5,1,13,19,22,4,6,0,5,2,0,9,3,11,0,0,0,7,20,12,2,13,7,0,4,0,45,0,0,34,0,2,4,1,6,3,1,0,10,0,0,11,87
5,3,1,11,10,26,12,4,16,5,2,18,9,13,7,5,7,1,10,3,15,18,26,17,2,5,2,2,5,21,5,15,0,1,1,5,20,14,8,20,29,0,1,0,27,3,3,41,4,15,1,3,19,0,3,5,25,1,2,44,87
3,1,2,7,5,2,9,5,0,5,4,2,7,10,7,4,9,1,0,1,1,1,2,0,6,9,4,1,1,0,1,4,0,1,25,1,4,1,5,14,4,3,2,5,1,3,5,1,6,0,20,1,2,0,1,0,2,7,5,3,87
6,1,0,2,1,1,5,0,8,4,5,1,3,4,3,4,7,4,2,0,1,1,7,0,3,1,1,0,4,1,0,4,0,2,11,0,15,0,2,3,7,4,4,0,3,0,0,4,2,1,11,2,1,0,0,2,5,2,8,2,87
1,2,5,4,3,7,5,5,1,0,0,2,5,3,3,6,4,3,10,6,10,1,1,5,7,6,4,2,3,5,5,8,0,7,14,7,4,3,2,1,13,10,0,10,3,1,7,1,1,7,5,3,3,3,2,4,8,4,9,6,87
4,1,4,9,6,16,15,5,6,2,3,10,5,5,11,4,7,3,8,0,5,14,10,4,11,10,7,6,3,6,7,25,0,2,0,7,7,10,6,12,16,1,0,3,17,1,9,20,2,9,1,5,6,5,3,1,13,1,7,7,87
3,1,3,13,4,0,14,0,1,7,3,3,4,6,3,0,0,1,7,0,0,3,2,3,1,10,0,9,0,2,2,3,0,4,14,1,1,7,8,0,0,1,0,0,6,0,5,2,1,5,14,1,2,5,0,0,1,5,8,1,87
1,1,6,7,0,1,0,0,4,5,1,1,1,2,4,5,6,3,4,1,6,5,10,6,0,3,0,3,1,1,3,0,0,4,0,2,1,11,1,2,2,3,1,1,13,3,1,19,1,3,0,5,1,2,2,1,2,1,7,3,87
2,0,1,6,2,3,2,3,2,0,2,6,5,5,3,5,1,0,7,1,1,1,0,2,0,6,2,4,0,3,3,3,0,2,1,2,1,2,1,0,2,3,0,2,1,3,8,3,4,4,13,0,5,4,1,3,3,1,2,0,87
1,0,1,25,5,3,8,4,2,2,0,12,2,4,6,10,0,2,6,3,19,7,7,15,2,0,2,10,2,0,22,33,11,2,1,15,0,19,2,1,9,4,1,0,11,2,4,20,0,3,0,3,13,10,3,4,8,0,7,3,87
5,0,0,5,4,0,0,0,0,0,6,0,0,1,3,0,0,0,12,0,1,0,0,0,0,4,0,9,0,2,4,0,0,1,9,0,0,1,1,0,0,0,0,0,0,0,2,0,1,4,8,0,2,5,1,0,0,0,4,2,87
0,1,1,0,6,4,5,7,1,3,2,6,7,5,1,1,4,1,6,2,3,0,3,5,2,3,3,7,0,8,5,1,0,3,3,2,5,1,2,5,8,0,1,1,0,2,13,1,3,10,7,7,2,1,2,5,9,1,6,7,88
1,2,2,0,3,2,2,0,4,1,1,4,3,2,2,3,5,4,8,5,6,1,3,8,1,1,2,4,7,1,4,4,2,12,3,3,8,4,2,4,7,3,3,4,0,3,5,0,1,7,1,0,7,4,3,1,9,3,3,1,88
5,0,1,1,7,3,6,7,5,3,3,2,5,5,4,4,6,1,10,2,2,9,6,3,0,9,3,6,1,3,7,7,0,3,20,4,8,2,7,5,12,2,1,0,3,4,9,3,2,11,13,3,1,1,0,4,13,0,7,6,88
4,0,2,24,17,4,4,5,2,2,5,5,9,6,5,4,7,2,1,3,9,9,9,1,1,3,3,10,1,12,5,4,2,3,6,7,0,8,3,1,8,4,1,1,10,4,5,19,4,7,5,1,8,1,3,1,12,1,5,11,88
8,0,0,9,6,3,12,3,4,6,3,9,5,4,2,1,2,0,11,0,7,3,1,4,3,12,0,5,1,5,3,8,0,1,4,2,1,2,4,0,3,1,1,1,4,1,4,5,3,7,3,0,4,3,0,0,5,0,7,3,88
3,1,2,8,14,5,9,5,7,6,4,13,3,4,7,5,5,1,15,3,3,15,19,9,7,8,8,3,5,4,10,24,1,4,3,7,10,8,3,3,11,1,5,0,12,2,6,7,7,10,2,1,12,3,1,1,17,1,7,11,88
3,0,1,1,7,3,3,8,3,6,6,5,7,5,3,6,1,2,4,1,3,6,7,1,6,4,2,4,0,3,2,4,1,1,10,9,16,0,5,8,6,1,0,2,1,0,3,7,9,4,6,2,2,1,0,1,6,0,0,3,88
3,1,6,0,9,0,4,5,1,0,5,1,1,4,3,6,0,1,2,8,6,0,0,0,4,4,4,10,0,0,4,1,0,9,3,2,1,3,0,1,0,2,4,10,0,2,9,1,0,5,5,5,2,5,1,1,0,16,12,0,88
3,0,2,6,6,1,4,1,3,0,0,5,1,2,1,7,2,1,4,2,11,1,0,6,1,1,4,7,2,4,7,4,6,1,0,12,3,6,1,0,6,1,0,0,3,0,1,3,1,2,2,2,2,5,0,1,1,0,7,2,88
5,1,4,1,3,4,0,5,1,3,3,1,3,1,4,1,3,1,4,3,4,1,3,0,4,7,2,0,1,4,4,3,0,2,2,1,1,2,3,0,7,4,0,2,7,0,2,5,0,1,2,1,1,0,3,1,9,3,2,2,88
6,1,4,1,4,5,3,3,4,4,4,7,1,4,2,3,5,0,24,2,0,5,2,0,6,4,6,4,0,6,0,3,0,4,7,1,3,1,7,0,10,2,0,2,4,10,2,6,2,25,4,9,4,3,5,6,10,4,8,2,88
0,0,2,0,1,1,3,1,1,1,0,3,1,0,0,1,2,0,3,0,1,1,1,2,4,0,1,1,1,1,0,1,0,7,9,1,3,0,1,4,11,1,0,0,1,0,3,0,0,4,1,2,1,0,2,1,10,0,3,1,88
2,4,5,2,2,6,8,4,6,2,2,4,3,1,4,6,3,4,8,2,7,6,9,6,0,7,3,6,2,2,2,2,0,3,4,5,8,2,4,3,4,2,0,2,2,2,4,3,4,7,0,6,4,2,2,4,9,2,5,6,88
4,0,0,2,7,2,4,3,0,2,1,12,2,2,5,4,0,2,7,2,2,1,0,4,2,4,2,7,3,6,5,2,0,0,1,2,0,0,1,0,5,3,2,0,3,2,4,1,1,8,5,0,5,4,1,1,3,1,11,1,88
2,0,0,3,4,3,4,1,3,3,1,1,2,1,0,4,0,1,6,0,4,2,1,3,2,11,3,5,0,2,1,8,0,2,4,5,4,0,2,4,11,0,0,0,3,0,7,2,0,4,6,0,2,1,0,0,9,0,8,6,88
7,2,1,3,10,2,3,4,2,0,4,8,4,4,3,7,2,1,4,3,1,2,2,2,3,0,8,11,1,4,1,0,4,2,0,3,2,1,2,0,5,1,0,6,2,1,6,6,1,8,4,5,3,1,2,1,3,1,0,1,88
1,4,2,5,8,0,9,4,4,5,2,3,1,5,2,9,0,0,7,0,4,2,3,0,5,9,6,9,2,4,3,0,10,2,2,3,0,2,4,0,1,3,2,1,1,0,6,0,1,7,3,0,2,3,0,1,0,2,4,0,88
2,4,2,2,9,2,10,1,2,3,1,3,1,4,5,6,3,0,6,0,1,2,1,3,4,0,6,10,0,3,1,2,0,2,4,2,3,0,1,1,5,5,0,0,2,2,9,1,3,4,1,2,2,5,1,1,6,2,7,4,88
0,1,2,0,3,9,3,4,4,3,1,5,0,2,4,0,6,2,9,4,2,4,7,3,1,6,1,2,1,10,2,5,0,3,9,2,5,2,3,2,9,0,0,0,4,2,4,10,1,8,3,3,6,0,2,4,3,0,3,4,88
0,0,0,1,5,2,12,0,0,1,2,5,5,1,1,4,0,0,13,0,0,2,0,1,7,2,9,9,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,2,5,7,3,0,3,1,0,0,2,2,1,0,88
12,1,4,8,4,6,10,1,4,2,7,7,4,3,4,7,10,6,7,3,4,3,6,7,4,6,3,7,5,4,7,8,2,5,7,4,9,3,2,0,9,2,2,1,8,7,9,2,3,3,6,7,5,4,2,6,5,12,3,5,88
6,1,0,2,5,4,7,3,4,5,7,9,7,7,1,11,1,3,7,0,1,2,9,2,9,9,6,2,3,4,4,1,3,0,6,5,1,2,4,0,5,2,4,0,3,0,5,5,4,9,10,1,3,0,0,0,8,1,4,6,88
1,1,4,1,2,8,1,1,2,2,1,5,1,1,1,0,4,0,4,3,0,6,4,0,2,5,1,6,0,5,0,1,0,5,3,1,3,0,1,0,12,1,0,3,3,9,3,7,1,6,3,5,2,4,6,3,13,0,5,4,88
0,0,1,1,0,7,3,3,0,1,0,8,2,0,1,0,4,0,5,1,1,4,0,1,1,5,2,0,0,5,1,0,0,3,0,1,4,0,2,3,6,0,0,0,1,2,0,3,5,6,0,2,2,0,1,0,4,0,4,4,88
1,0,1,0,4,0,5,0,0,0,1,1,1,2,0,5,2,0,6,0,0,0,0,0,3,2,1,4,0,2,3,2,7,4,3,1,3,2,1,1,2,7,1,0,0,1,4,0,1,5,2,1,2,1,0,2,1,1,1,1,88
0,2,1,2,3,12,3,5,8,2,1,7,0,0,2,0,4,6,6,3,1,3,9,3,2,3,2,3,2,5,2,7,0,5,10,2,9,2,5,3,13,1,0,0,4,1,4,8,0,9,3,1,8,0,1,4,5,0,3,6,88
1,1,6,11,5,0,3,4,3,1,3,4,1,4,9,6,3,1,7,1,6,0,0,11,5,2,6,8,0,0,4,1,5,8,6,8,0,2,0,2,5,5,1,5,1,6,3,1,3,7,4,4,2,2,2,2,4,7,8,2,88
0,2,0,0,4,4,1,7,0,0,4,6,2,1,2,0,2,0,6,1,8,4,1,0,1,1,2,1,0,0,1,3,0,2,4,1,2,0,2,2,11,0,0,0,1,0,3,3,1,3,1,0,4,0,0,3,9,2,1,1,88
3,3,1,5,5,3,2,1,5,3,3,6,0,5,2,1,3,13,4,3,10,2,4,4,7,3,3,3,5,4,8,4,8,2,1,8,0,6,2,2,5,4,6,0,1,2,6,7,0,10,3,3,5,1,1,2,7,1,3,2,88
3,1,1,16,4,0,6,2,3,4,7,3,1,11,3,7,1,3,3,0,5,1,0,4,2,3,2,6,0,3,4,3,0,2,1,0,0,12,4,0,2,5,3,0,0,0,5,0,6,3,3,0,2,3,1,0,2,1,4,0,88
5,0,1,2,8,2,4,7,0,0,5,2,1,3,5,3,0,2,5,2,6,1,3,2,3,1,1,7,1,3,4,1,1,4,3,2,4,0,2,1,5,6,4,7,0,0,2,2,0,4,11,3,2,3,3,1,6,3,2,2,88
0,0,0,0,5,3,1,3,1,4,2,7,0,1,3,0,4,0,5,0,5,0,2,0,2,3,4,0,0,1,1,2,0,0,6,2,4,1,5,4,5,0,0,0,0,0,3,1,2,6,1,0,4,0,1,2,8,5,2,0,88
2,0,6,3,0,3,5,2,1,3,3,0,2,4,4,2,2,2,1,1,0,0,5,1,2,3,1,0,0,2,4,10,0,7,2,1,6,2,0,0,4,0,0,0,3,4,1,22,1,1,4,7,0,0,3,3,6,2,6,4,88
0,2,7,5,9,0,4,0,6,2,4,5,1,4,5,5,7,10,7,11,7,3,3,7,5,1,5,13,4,5,9,5,7,6,3,3,2,6,3,1,2,11,6,5,14,3,3,0,2,5,1,6,5,5,9,9,2,14,2,4,88
2,0,1,2,1,5,3,3,1,0,2,1,1,1,1,2,3,1,7,0,3,3,0,2,1,1,0,1,1,0,1,0,1,1,3,2,3,1,0,3,5,0,1,1,1,4,1,2,0,10,1,5,0,1,1,4,3,0,2,2,88
2,0,0,1,0,1,2,1,1,0,0,3,3,1,1,2,0,2,3,1,2,0,1,2,1,1,3,2,3,0,1,0,9,1,1,1,0,1,3,2,1,3,3,5,0,5,6,0,4,4,2,1,3,2,1,0,1,0,1,0,88
2,0,8,5,8,0,5,17,1,2,1,8,6,2,6,7,2,1,14,7,2,5,6,4,3,9,1,4,2,4,4,4,16,15,4,6,0,5,4,1,1,7,1,23,5,0,6,12,4,11,0,3,9,2,0,4,7,1,1,5,88
3,0,2,0,3,2,2,0,3,1,1,12,1,1,0,4,2,1,6,3,5,1,1,4,5,4,5,3,2,4,3,4,2,2,4,3,1,0,0,1,5,3,2,1,3,4,6,1,1,7,2,2,1,5,2,0,2,2,9,3,88
4,0,2,2,3,7,5,2,2,5,1,5,7,1,2,4,1,0,7,2,2,2,5,1,9,2,11,2,0,5,1,2,0,5,7,2,2,5,8,4,5,3,0,1,1,6,2,3,3,7,11,0,1,0,3,0,13,6,4,3,88
3,1,1,5,11,1,4,0,5,0,1,8,1,2,12,3,1,3,3,1,3,4,3,3,3,0,1,13,3,0,1,3,1,1,2,1,2,4,0,1,0,0,0,2,2,1,4,1,1,7,1,1,5,6,2,2,0,2,9,1,88
2,1,0,13,6,6,4,2,3,1,3,7,0,3,5,4,1,4,4,1,7,8,8,4,2,1,1,8,6,7,2,10,2,0,0,9,5,1,3,2,4,4,3,2,6,2,1,8,4,1,0,2,6,2,0,2,9,0,2,12,88
3,2,2,2,3,6,7,7,5,2,0,3,5,4,3,7,4,2,8,1,8,5,7,5,3,2,2,4,2,2,3,7,4,2,2,6,9,2,4,4,8,4,0,3,6,1,4,5,0,4,2,2,6,3,2,0,9,2,1,6,88
0,0,1,0,4,5,1,3,0,5,3,6,2,1,3,1,4,0,10,0,6,3,3,0,3,1,1,0,0,0,0,4,0,1,8,1,3,0,5,1,5,0,0,0,0,0,2,2,1,9,0,0,1,0,1,2,8,2,0,0,88
0,0,0,0,2,4,2,0,1,0,0,4,1,2,2,2,1,1,12,2,2,3,1,2,3,3,2,4,4,1,3,0,3,0,6,1,3,0,1,2,3,2,1,0,1,2,3,2,0,16,4,4,2,0,0,1,5,2,1,2,88
5,3,4,6,6,5,5,2,8,6,3,6,6,3,2,5,3,3,10,1,13,6,1,7,7,7,2,5,5,8,8,11,4,4,0,8,9,5,5,2,10,2,2,0,13,3,2,17,4,5,1,2,7,4,0,2,9,1,4,11,88
3,0,1,1,11,2,4,5,2,7,2,8,8,1,6,2,4,2,11,1,1,1,1,2,8,10,7,6,1,5,2,1,3,3,7,6,1,1,3,0,5,2,1,2,2,0,6,0,2,13,4,2,4,0,1,1,1,0,5,4,88
4,3,0,6,7,3,7,2,3,4,5,2,5,7,6,1,4,2,7,1,1,8,3,3,3,1,4,2,0,3,4,6,1,1,4,2,0,4,4,1,6,8,1,3,1,1,4,6,1,4,8,4,1,5,1,2,7,5,7,6,88
4,2,1,8,7,3,5,1,3,3,1,7,7,6,3,2,3,3,5,1,5,11,9,4,2,1,0,5,4,11,0,7,2,0,5,4,10,2,1,6,9,0,0,2,4,2,2,13,1,4,4,1,5,5,0,0,6,1,2,15,88
0,6,0,1,1,5,6,5,4,0,0,8,4,6,1,1,1,3,5,4,2,2,2,1,3,5,4,0,3,1,2,3,0,2,3,2,4,2,0,2,8,0,0,2,4,2,5,8,4,4,3,2,1,2,3,0,5,1,1,5,88
3,0,3,5,6,5,3,3,7,3,12,6,4,6,10,5,3,2,6,3,3,5,6,5,4,4,7,3,1,11,2,5,2,8,3,3,10,3,7,6,9,6,0,2,8,0,4,8,5,5,2,1,1,2,1,1,6,2,8,11,88
2,7,1,2,3,2,0,0,7,1,0,3,0,5,5,3,2,6,1,2,1,1,3,7,6,0,2,4,10,3,3,7,1,1,7,1,9,4,4,8,2,8,14,0,1,0,1,4,1,2,3,1,5,3,4,2,6,2,5,4,88
6,2,5,6,5,3,8,3,5,6,3,6,1,5,0,4,3,6,4,2,2,5,1,4,8,5,8,2,2,2,4,8,3,5,5,3,6,1,3,5,6,11,3,6,0,3,5,1,3,4,6,2,1,4,7,7,5,4,10,5,88
3,2,0,4,12,8,10,3,3,4,4,8,2,1,2,2,3,2,12,0,3,8,5,4,4,7,2,6,4,11,7,2,0,1,10,5,4,2,2,0,13,0,1,0,11,2,1,11,7,13,3,2,8,0,0,3,12,1,2,8,88
2,6,1,3,5,5,2,1,2,2,1,5,0,1,6,2,6,2,5,0,8,4,7,2,5,3,3,2,0,7,5,3,1,5,0,7,2,3,4,2,6,0,0,2,7,1,1,5,2,6,2,1,2,2,1,1,6,0,1,8,88
0,0,4,1,6,0,4,0,6,1,1,3,0,2,2,5,3,0,5,1,2,3,3,4,5,2,1,7,2,1,5,6,0,5,1,0,7,3,0,1,4,3,0,0,0,2,4,1,2,9,3,2,0,4,2,2,2,0,6,1,88
7,4,4,1,5,4,6,3,5,4,2,8,4,2,4,6,4,1,7,1,7,9,7,8,6,4,4,3,7,5,2,5,0,5,4,10,5,2,3,9,8,1,1,1,4,6,6,3,3,11,1,6,1,2,0,5,10,1,4,6,88
4,0,1,0,4,3,5,6,1,1,1,8,3,1,2,2,1,0,11,2,3,2,2,0,4,8,3,0,0,1,2,2,0,2,3,0,0,0,2,0,2,0,0,1,0,0,15,4,2,9,2,2,6,2,1,0,3,0,2,2,88
2,0,2,1,7,3,5,2,3,1,2,2,1,2,2,0,1,2,5,1,4,1,1,3,6,6,6,7,1,1,1,4,0,1,2,2,9,0,1,6,9,0,0,0,0,0,1,2,2,4,4,1,0,1,0,0,7,0,10,5,88
4,1,2,0,4,3,11,3,1,2,1,4,1,0,4,9,2,1,3,0,1,2,5,2,6,7,5,2,1,3,0,2,0,3,2,2,3,1,3,0,3,0,1,1,1,0,12,0,1,5,7,1,5,2,0,2,1,4,3,1,88
0,1,0,0,4,1,0,0,0,1,3,0,1,2,0,0,0,0,6,0,1,0,3,2,9,0,9,3,0,0,2,1,0,0,3,0,0,2,1,9,4,0,0,0,11,0,2,2,0,7,0,0,0,1,0,1,4,0,0,2,89
1,1,2,0,2,5,5,14,6,2,13,3,3,2,4,0,3,3,2,2,2,2,7,3,1,7,0,2,4,1,0,4,1,13,1,0,2,1,6,1,4,3,1,54,10,0,4,1,8,8,3,1,4,1,2,1,3,3,5,0,89
1,1,0,2,5,0,0,0,3,1,0,1,1,4,5,1,0,5,4,1,1,0,2,0,0,2,0,4,5,1,0,3,0,0,6,5,0,5,0,1,3,1,0,0,11,0,1,0,1,1,2,2,1,1,0,2,3,3,2,0,89
2,3,3,7,6,13,4,1,5,11,1,18,5,10,6,5,3,0,7,3,8,17,12,4,3,3,0,2,0,11,5,14,0,1,0,4,12,3,11,4,11,0,1,0,18,0,5,31,8,5,0,6,16,0,3,5,15,0,0,24,89
0,1,0,0,3,0,2,0,0,0,4,0,3,1,1,0,0,1,3,0,1,0,4,3,8,0,8,3,1,1,2,1,0,0,1,2,0,1,0,2,5,2,0,0,12,0,3,2,1,4,0,0,0,2,0,2,4,1,0,2,89
4,4,0,1,1,1,0,1,0,0,3,1,1,4,4,2,5,1,10,1,0,1,1,1,1,8,1,0,1,0,1,1,0,1,1,2,1,1,1,16,3,5,0,0,9,7,13,0,3,7,2,1,0,0,0,0,4,0,2,3,89
