0,1,2,3,4,5,6,7,8,9,target
22,16,46,46,49,14,90,12,66,49,78
37,18,9,16,27,11,33,61,30,25,78
23,59,32,26,31,24,28,19,21,25,78
21,9,23,11,17,4,23,18,17,15,78
31,11,12,23,25,26,22,30,31,12,78
14,25,29,30,29,30,35,17,24,25,78
18,32,27,20,36,52,26,18,23,27,78
15,21,24,45,26,20,42,14,44,22,78
16,11,43,30,11,13,46,46,45,15,78
8,27,12,8,10,19,7,8,10,12,78
6,16,27,2,14,4,8,9,6,15,78
10,7,28,18,28,22,34,12,38,20,78
18,39,52,11,18,50,26,11,25,19,78
20,12,30,9,9,20,13,18,12,16,78
15,9,15,4,25,2,19,21,11,15,78
10,5,22,4,11,12,10,4,6,12,78
11,17,34,6,14,8,16,9,15,22,78
15,2,11,7,12,11,10,8,3,11,78
5,26,43,34,27,23,43,8,39,31,78
25,17,46,28,22,31,33,27,25,18,78
7,27,40,25,24,20,28,15,26,26,78
9,12,21,46,33,11,35,19,26,33,78
9,7,15,5,28,20,29,19,15,26,78
26,11,6,3,7,4,22,11,19,8,78
29,42,33,15,25,49,19,23,13,22,78
9,12,35,20,28,3,44,4,37,24,78
15,10,18,38,26,17,56,18,40,30,78
14,25,25,10,25,24,21,12,19,15,78
43,5,24,20,32,11,50,72,31,35,78
23,25,24,26,21,76,14,24,18,21,78
9,38,38,35,21,39,25,17,15,19,78
5,24,51,3,13,16,12,11,5,16,78
14,18,39,25,25,45,34,23,31,37,78
30,13,24,6,34,17,23,20,15,28,78
26,5,27,11,24,21,16,37,13,17,78
12,21,27,7,20,16,27,11,14,25,78
25,18,12,43,17,11,43,35,38,24,78
1,6,22,17,0,4,9,4,18,1,79
30,16,36,17,9,22,26,17,31,14,79
21,33,30,29,27,30,37,15,31,18,79
13,13,13,9,10,5,9,30,10,7,79
19,13,18,14,18,18,21,27,17,12,79
4,7,18,35,6,2,22,3,27,11,79
24,31,22,39,25,20,50,18,55,26,79
25,3,16,4,20,5,13,44,4,14,79
15,4,15,2,11,14,13,37,3,20,79
27,11,25,25,30,13,25,36,23,13,79
30,12,16,8,10,27,4,12,9,13,79
31,36,32,36,25,17,35,31,41,34,79
51,41,25,19,15,23,30,28,20,11,79
17,20,24,29,21,5,21,16,35,19,79
30,10,15,6,7,4,6,40,2,6,79
18,61,19,20,12,113,11,19,11,10,79
26,17,17,13,26,10,22,29,14,13,79
8,33,19,21,17,32,23,8,24,13,79
25,27,27,23,16,7,20,28,22,9,79
27,15,19,13,17,23,9,11,4,17,79
16,3,5,0,4,8,4,25,3,7,79
13,2,5,3,1,6,7,25,4,7,79
14,6,23,2,8,5,7,28,8,10,79
11,11,21,0,10,5,13,20,5,10,79
20,22,22,30,22,14,30,13,27,13,79
31,26,26,20,14,14,27,31,38,13,79
18,3,13,6,18,15,13,41,3,16,79
16,13,18,4,9,2,7,22,14,9,79
34,37,45,42,23,17,43,34,45,33,79
28,14,19,7,18,13,16,35,13,17,79
8,44,25,25,32,20,24,8,28,17,79
12,13,19,37,14,5,23,19,29,18,79
50,9,22,20,20,16,32,31,28,16,79
37,22,52,15,15,10,18,37,25,24,79
44,43,55,43,38,30,50,35,56,42,79
11,18,17,26,18,10,37,27,29,18,79
30,13,19,13,17,24,26,43,20,16,79
23,24,22,37,18,8,28,17,39,14,79
44,19,38,29,27,19,36,37,44,24,79
32,24,25,25,25,9,43,25,32,27,79
29,8,18,21,17,11,14,15,13,19,80
19,12,27,12,9,11,21,7,21,7,80
28,20,14,12,3,10,11,67,24,2,80
22,33,21,19,13,33,14,24,24,11,80
30,7,13,31,30,22,38,25,32,26,80
47,29,26,21,23,70,20,26,23,16,80
10,26,20,21,21,24,26,12,29,8,80
26,59,18,20,23,51,16,12,24,15,80
11,37,32,7,11,30,21,19,22,11,80
27,38,36,17,8,32,23,22,17,11,80
8,18,21,15,10,16,15,23,17,13,80
14,15,21,15,11,43,22,6,16,18,80
33,22,26,27,20,34,32,13,26,17,80
29,40,46,13,14,55,15,21,19,16,80
14,5,9,1,17,3,12,17,11,13,80
30,35,13,20,14,44,15,18,17,12,80
8,10,9,6,9,13,13,24,4,14,80
22,12,13,8,11,17,13,21,11,11,80
34,19,40,33,26,51,28,48,19,18,80
18,8,4,6,5,21,8,26,7,3,80
15,6,13,11,12,19,9,12,5,8,80
13,28,37,10,2,33,17,18,20,8,80
27,19,12,18,16,15,18,18,19,11,80
30,10,18,20,10,36,23,25,22,14,80
15,24,14,11,19,7,11,8,8,13,80
18,17,14,14,11,20,14,14,10,7,80
10,12,16,4,8,4,11,7,15,7,80
25,53,27,16,15,30,25,18,24,22,80
14,21,12,9,7,44,12,9,8,14,80
33,54,43,26,15,90,28,22,23,23,80
9,57,33,19,12,96,19,20,21,4,80
49,18,35,38,19,43,40,46,24,16,80
31,19,30,24,17,43,16,28,13,13,80
27,16,22,13,7,28,18,18,10,17,80
11,41,30,27,10,28,15,10,18,12,80
7,2,4,3,1,6,5,6,5,1,80
43,21,46,16,7,10,19,34,16,5,80
27,8,5,2,16,2,25,17,20,21,80
20,18,27,16,16,35,18,15,11,13,80
22,24,16,9,9,58,14,23,9,10,80
51,20,27,19,15,28,24,50,28,9,80
21,17,16,13,7,36,25,12,18,10,80
13,35,15,14,14,50,12,24,18,14,80
8,20,19,14,31,42,21,14,27,30,80
18,30,12,6,26,26,15,14,10,18,80
17,9,15,6,4,16,8,10,11,2,80
19,38,32,11,22,31,21,23,18,15,80
33,8,51,8,15,31,15,19,5,15,80
44,21,33,12,21,25,21,20,9,25,80
14,23,26,17,10,24,6,28,10,13,80
32,20,64,34,19,38,36,10,28,19,80
68,38,42,29,11,39,30,66,33,10,80
26,46,28,17,7,34,19,29,21,7,80
16,26,38,21,21,43,29,18,26,18,80
35,9,22,12,21,27,23,17,15,27,80
29,13,33,10,11,9,25,17,23,9,80
9,23,20,17,5,16,19,18,20,1,80
22,44,23,12,17,23,14,12,10,9,80
47,18,25,20,5,23,39,31,39,9,80
22,51,14,27,18,48,16,14,20,14,80
19,23,25,17,18,30,20,16,20,23,80
30,18,14,5,14,38,15,21,17,9,80
24,42,18,15,18,78,14,25,8,18,80
7,1,10,2,5,8,4,31,0,6,81
18,3,7,9,3,2,6,19,9,2,81
12,1,2,13,4,15,2,22,3,6,81
15,9,11,1,7,25,6,7,2,6,81
10,8,15,4,4,32,6,8,7,5,81
7,4,6,2,3,2,8,4,3,5,81
22,16,10,16,12,6,33,6,29,11,81
13,52,34,12,20,92,15,7,11,16,81
14,0,0,0,2,1,0,24,0,2,81
9,8,10,13,11,13,16,20,18,10,81
16,4,15,16,15,3,13,12,16,5,81
19,0,0,2,8,0,4,12,1,9,81
12,0,4,1,2,2,2,17,1,1,81
6,40,17,22,15,68,17,9,21,16,81
30,6,1,10,12,1,17,7,13,8,81
23,18,17,19,18,16,34,10,21,21,81
21,0,7,0,11,0,13,19,6,12,81
3,6,21,13,7,4,10,4,8,5,81
6,35,9,23,15,45,15,9,24,25,81
5,19,23,38,21,4,26,12,29,7,81
17,1,12,0,9,0,5,15,8,15,81
15,10,2,8,5,17,20,13,17,5,81
33,7,9,0,7,0,3,51,4,11,81
7,0,0,0,1,0,3,9,1,1,81
15,3,11,9,10,25,7,19,4,19,81
8,8,23,7,16,20,8,3,5,10,81
12,3,10,5,3,43,3,5,4,7,81
13,0,2,1,11,10,8,24,5,5,81
3,2,3,3,4,7,3,8,4,3,81
16,14,4,5,1,22,13,28,13,7,81
22,0,0,1,1,0,3,28,0,2,81
23,1,0,4,2,0,7,33,3,8,81
9,6,2,5,4,35,6,13,0,10,81
6,6,6,8,11,24,11,2,7,13,81
14,5,14,6,10,13,9,8,7,9,81
9,11,4,3,8,3,6,11,10,6,81
5,0,0,0,3,0,3,7,0,4,81
17,3,7,21,10,10,21,11,20,16,81
12,5,9,12,4,4,23,1,22,4,81
55,22,28,13,15,8,27,72,26,14,82
17,42,32,27,20,11,23,4,11,19,82
4,8,10,56,9,6,28,11,33,10,82
10,18,20,47,33,2,44,28,39,45,82
15,8,22,5,13,27,9,27,9,13,82
26,3,2,18,22,5,57,41,40,17,82
4,30,36,31,11,23,24,9,24,14,82
18,17,28,14,19,22,26,26,21,23,82
19,6,24,4,10,1,10,22,10,11,82
18,17,20,33,37,11,48,22,37,29,82
31,11,9,37,42,10,78,50,62,39,82
6,5,13,4,12,2,14,16,5,10,82
32,7,16,5,14,22,22,21,24,14,82
67,15,14,27,11,20,31,62,23,24,82
11,12,44,47,21,4,32,3,34,18,82
16,24,27,10,17,38,24,16,27,12,82
12,30,12,14,13,39,14,14,18,14,82
24,12,21,11,10,1,13,26,22,18,82
15,9,22,4,20,7,9,28,10,17,82
14,16,22,19,18,37,16,15,12,19,82
42,8,12,37,18,5,68,34,50,26,82
16,22,54,11,27,19,28,10,21,26,82
22,12,37,29,22,18,42,17,36,30,82
12,14,27,51,27,6,58,14,50,25,82
13,15,28,26,23,23,38,9,36,18,82
26,17,12,38,24,34,75,20,59,28,82
15,25,34,26,24,26,20,16,18,22,82
32,43,25,19,12,29,22,25,21,19,82
15,20,51,21,25,22,55,11,43,28,82
14,10,9,38,41,7,38,20,39,34,82
28,16,35,18,29,19,54,28,49,35,82
35,23,47,18,21,32,34,23,29,16,82
20,22,25,19,19,24,20,13,25,28,82
9,10,13,33,38,6,37,28,32,41,82
30,2,6,33,49,8,90,30,62,46,82
34,3,12,40,11,19,17,27,19,19,82
16,11,6,43,31,7,52,20,45,39,82
7,1,14,1,8,5,6,22,5,7,82
19,15,13,6,14,20,16,29,10,9,82
17,9,19,13,17,5,16,19,18,19,82
14,25,23,16,23,12,30,17,24,29,82
17,18,5,12,8,2,10,9,12,8,82
31,5,3,44,61,5,141,44,102,65,82
11,3,20,12,14,28,27,22,24,25,82
21,21,30,32,19,25,17,27,23,20,82
17,63,27,22,15,58,20,14,21,13,82
21,14,7,1,12,4,13,22,15,16,82
29,29,19,44,47,72,37,43,38,31,82
59,22,27,31,14,50,26,46,30,22,82
10,12,9,15,6,16,14,18,13,9,82
10,3,1,30,7,8,26,8,29,8,82
14,1,2,28,19,5,34,15,41,23,82
25,14,11,52,21,6,44,32,44,37,82
14,15,13,29,33,7,81,24,74,34,82
47,18,27,13,29,7,63,53,40,32,82
12,13,21,27,31,36,17,20,21,29,82
21,12,17,44,24,12,54,35,57,21,82
6,14,23,3,8,8,4,9,3,4,82
23,9,20,14,5,7,28,19,25,10,82
21,2,0,16,32,5,50,21,41,32,82
7,10,9,44,40,5,71,25,63,46,82
10,4,24,6,17,10,16,4,18,16,82
5,11,7,2,7,4,11,13,10,9,82
9,10,3,87,48,5,44,33,24,37,82
33,12,27,59,42,15,77,55,69,60,82
18,16,21,35,27,18,59,32,54,29,82
3,14,10,2,5,6,9,16,4,3,82
35,11,19,65,39,22,38,55,39,35,82
36,7,10,25,8,26,41,30,39,8,82
12,23,39,18,17,13,13,12,9,15,82
21,7,25,12,24,9,44,28,37,33,82
27,3,3,12,21,7,58,33,47,15,82
36,19,34,14,15,26,44,40,25,14,82
8,8,22,27,6,8,32,5,39,4,82
6,17,2,89,47,1,47,10,55,36,82
45,6,18,24,27,10,81,41,54,21,82
42,16,35,39,30,30,45,46,41,22,82
19,0,37,19,9,9,43,22,36,14,82
28,12,7,12,15,18,18,25,21,18,82
29,72,10,20,20,95,20,35,22,16,82
22,0,9,34,29,4,82,32,80,33,82
26,7,17,37,32,7,65,22,56,31,82
33,11,14,14,19,19,49,40,36,20,82
33,11,12,52,23,8,40,18,38,24,82
5,5,16,58,15,12,25,9,30,18,83
11,51,33,20,23,35,24,8,27,15,83
23,35,21,25,22,27,25,7,35,16,83
14,17,70,14,8,13,22,9,29,14,83
13,31,24,39,28,26,38,15,38,27,83
14,23,32,51,25,8,53,10,37,24,83
16,27,20,31,26,8,29,31,38,24,83
14,18,29,28,26,20,57,27,44,24,83
35,23,37,41,36,47,61,25,41,40,83
14,31,49,16,20,19,20,7,11,22,83
5,28,18,44,19,46,51,12,44,20,83
13,58,34,46,44,17,64,10,66,52,83
12,30,28,44,37,15,44,12,23,26,83
10,9,20,56,61,9,82,25,63,63,83
23,3,11,5,6,5,17,15,16,3,83
2,19,12,8,1,3,7,4,11,1,83
4,31,41,31,13,1,36,4,46,17,83
15,20,21,25,27,10,50,15,48,31,83
10,27,35,52,45,20,48,24,53,41,83
8,37,25,63,51,5,52,23,47,41,83
11,30,29,48,16,15,29,3,29,11,83
9,23,31,32,26,7,35,15,38,26,83
5,40,31,46,23,14,32,6,35,20,83
36,30,27,56,24,25,101,25,61,37,83
4,18,42,14,15,6,18,3,17,14,83
13,17,29,15,22,38,32,15,39,23,83
8,54,21,51,36,28,60,19,65,36,83
19,23,14,40,55,21,58,26,48,40,83
19,17,13,63,37,10,63,37,73,54,83
19,32,21,23,16,56,27,15,22,24,83
23,32,26,65,40,16,68,18,64,37,83
3,22,23,41,24,9,31,9,38,35,83
6,30,36,21,8,16,24,4,28,10,83
12,13,29,35,26,25,43,14,34,31,83
10,31,30,27,21,21,23,4,32,13,83
15,23,24,82,23,5,49,6,48,30,83
4,26,32,43,16,0,32,6,29,20,83
8,7,14,1,6,3,4,6,3,3,83
14,40,40,23,33,32,19,8,14,20,83
17,33,17,36,25,13,37,12,20,14,83
18,9,19,27,12,13,17,17,22,18,83
16,45,45,49,42,26,71,19,55,39,83
43,31,57,70,27,38,56,39,51,27,83
8,40,41,44,49,36,66,8,51,52,83
37,16,10,64,27,2,49,56,53,19,83
23,12,64,28,25,41,45,24,41,20,83
19,47,37,40,34,20,63,11,64,44,83
5,6,11,11,17,18,30,11,31,20,83
24,16,42,27,32,22,60,17,59,36,83
9,19,33,45,34,18,39,21,41,33,83
16,55,45,34,46,42,77,25,56,32,83
34,16,37,25,16,4,43,40,49,16,83
19,14,27,31,17,9,25,15,38,16,83
1,3,11,6,14,6,4,0,9,12,83
12,9,11,40,61,7,72,26,58,63,83
18,23,32,36,39,11,47,24,49,36,83
7,27,31,26,36,34,43,8,41,24,83
32,6,26,9,25,8,26,36,23,23,84
19,0,3,1,14,2,16,39,7,11,84
9,11,11,23,8,2,33,2,43,6,84
22,7,23,21,20,27,35,29,27,26,84
40,3,3,1,14,0,50,22,30,23,84
23,3,3,6,10,6,21,50,22,8,84
24,7,5,16,16,15,20,21,23,25,84
12,2,7,14,11,11,16,10,17,14,84
22,31,5,9,23,4,38,42,21,23,84
29,7,6,12,41,9,53,37,28,41,84
20,4,11,13,42,12,45,25,27,47,84
22,11,5,7,35,22,35,29,14,39,84
19,7,6,7,35,11,46,33,15,39,84
26,2,8,2,40,10,43,35,16,44,84
13,6,13,13,9,11,17,9,27,7,84
22,6,0,3,11,0,26,56,13,13,84
33,1,6,18,21,13,35,75,31,20,84
41,1,4,8,20,12,46,34,21,16,84
16,12,7,19,16,2,29,13,30,18,84
16,15,8,41,9,5,23,18,32,10,84
4,5,3,16,13,7,14,17,15,14,84
17,9,18,9,10,1,25,7,22,12,84
8,0,2,2,7,0,0,7,3,7,84
11,0,2,3,16,0,34,19,20,16,84
14,8,6,7,9,2,22,10,18,14,84
19,4,3,6,17,7,22,35,19,17,84
41,30,11,42,25,14,36,34,39,29,84
44,11,3,13,36,4,41,43,23,41,84
10,3,5,8,4,6,7,15,8,9,84
8,17,28,33,20,6,25,4,26,23,84
20,22,3,22,9,11,30,8,18,11,84
11,18,11,29,21,31,29,7,27,19,84
18,8,20,10,17,18,20,7,13,18,84
11,30,7,15,7,18,26,12,24,9,84
11,5,16,14,10,6,31,14,19,11,84
10,24,14,31,17,16,25,22,18,23,85
1,2,20,4,7,19,3,5,0,5,85
9,49,22,64,53,28,54,11,62,47,85
1,14,18,13,7,6,5,0,5,5,85
12,6,21,8,14,18,21,28,7,17,85
6,4,23,5,15,11,19,14,3,11,85
0,0,14,3,13,0,13,2,1,11,85
6,15,15,12,6,20,7,1,8,5,85
6,24,24,16,16,30,20,10,21,21,85
16,12,17,15,12,12,15,16,8,12,85
7,27,53,16,22,75,18,7,19,18,85
14,31,15,23,35,20,31,13,37,38,85
3,1,22,2,18,2,12,4,2,17,85
7,23,32,29,19,18,18,12,16,20,85
18,4,14,7,12,14,16,3,2,14,85
15,27,30,22,24,63,25,10,14,20,85
67,16,47,31,33,23,61,61,29,19,85
1,0,7,0,14,4,1,0,0,13,85
10,6,14,0,8,0,13,12,10,6,85
7,7,15,11,28,14,17,1,5,24,85
12,10,22,9,15,29,14,0,18,14,85
12,11,43,10,16,16,8,5,3,9,85
4,14,38,42,28,0,14,15,10,24,85
25,3,42,7,10,11,4,48,2,10,85
4,0,8,2,39,0,24,0,5,39,85
0,4,5,9,8,9,22,7,4,10,85
12,21,25,25,25,35,24,13,21,20,85
10,17,19,39,19,8,14,10,9,17,85
27,30,25,23,15,67,22,10,10,19,85
29,21,37,13,6,15,19,44,7,8,85
4,3,35,12,15,22,21,9,10,12,85
12,15,28,32,18,36,33,17,33,22,85
20,9,51,16,14,11,19,12,8,10,85
4,7,10,6,12,18,10,2,3,16,85
13,6,12,22,7,11,27,20,11,9,85
1,2,12,7,7,3,13,9,1,6,85
8,33,16,10,7,33,10,2,11,7,85
9,24,27,18,21,46,15,6,19,13,85
4,16,12,19,9,4,35,28,26,8,85
14,11,33,9,22,19,22,18,10,12,85
5,20,9,20,10,36,6,7,3,8,85
10,13,20,11,10,12,13,29,5,8,85
8,0,16,3,11,0,26,41,9,12,85
12,0,32,7,16,0,34,17,15,10,85
2,0,23,4,24,1,15,0,1,26,85
3,14,34,16,10,15,21,4,24,9,85
9,23,11,14,13,12,28,2,16,13,85
31,26,36,24,28,10,30,17,25,26,85
25,31,51,29,26,65,29,26,25,17,85
8,2,16,1,7,10,7,4,2,7,85
11,23,27,7,6,39,10,7,3,12,85
0,0,5,0,9,2,4,3,0,8,85
1,1,12,3,6,5,6,4,1,6,85
13,17,35,21,11,27,15,7,20,17,85
4,7,11,10,10,20,9,6,8,8,85
21,23,46,22,15,71,18,28,14,17,85
12,14,26,13,13,25,20,19,3,10,85
0,0,20,7,20,6,15,1,2,15,85
28,21,24,42,24,56,21,47,23,26,85
1,10,20,20,14,16,7,1,6,13,85
10,19,26,41,29,53,19,22,9,31,85
26,9,36,40,22,53,18,20,24,20,85
13,16,66,29,28,34,62,11,35,28,85
5,20,28,38,24,50,17,27,17,28,85
33,13,20,8,16,15,13,47,12,16,86
14,5,8,3,10,1,5,15,6,11,86
10,10,16,0,7,6,2,0,2,7,86
8,14,13,5,9,10,13,2,5,9,86
16,4,26,8,13,13,2,8,4,6,86
8,16,21,6,11,6,3,0,8,10,86
9,3,12,10,6,8,4,10,2,7,86
7,11,14,7,5,6,7,3,3,11,86
19,36,23,19,22,13,21,13,23,14,86
10,27,12,8,5,52,4,3,10,7,86
5,5,20,2,7,5,3,1,2,6,86
18,10,10,6,10,2,12,16,4,15,86
13,27,43,5,7,9,10,10,15,10,86
23,12,11,15,21,29,22,12,30,14,86
35,14,19,5,18,18,13,10,12,17,86
3,2,24,1,8,5,3,5,5,5,86
22,16,16,40,31,37,49,10,29,29,86
23,27,31,28,33,32,40,9,44,32,86
21,29,20,10,5,30,15,17,17,9,86
3,15,7,0,4,1,3,15,1,8,86
8,8,9,19,16,24,26,4,16,16,86
25,21,40,7,9,50,15,19,8,17,86
17,8,21,11,9,33,8,7,10,10,86
18,37,55,8,24,16,22,17,12,21,86
21,5,16,3,10,10,5,8,8,9,86
7,17,33,16,9,8,6,9,8,13,86
18,31,21,7,9,4,12,25,9,11,86
8,8,17,1,11,10,6,9,2,5,86
13,24,22,3,14,59,10,11,4,12,86
12,23,36,1,8,4,8,5,4,7,86
16,34,19,16,10,106,9,7,10,15,86
4,6,9,3,4,2,5,6,5,9,86
7,21,21,7,12,85,13,2,7,8,86
13,2,10,2,7,11,1,18,3,7,86
15,22,18,3,8,22,4,10,4,5,86
34,9,29,24,9,22,14,25,13,3,86
15,17,34,40,24,24,30,13,30,13,86
18,13,22,10,8,10,12,4,10,11,86
10,13,23,18,6,11,17,8,7,12,86
9,8,33,16,11,35,15,11,18,18,86
15,9,14,3,15,12,2,10,5,8,86
8,2,8,1,7,2,5,6,2,7,86
15,7,22,16,13,7,21,7,20,9,86
15,14,21,3,4,26,2,11,3,7,86
15,7,17,4,7,4,8,6,9,8,86
4,34,34,57,29,18,45,0,39,19,87
9,6,5,18,13,7,45,20,40,22,87
25,18,68,65,61,18,85,30,75,71,87
28,9,24,9,22,9,28,29,13,22,87
8,7,18,9,9,1,8,1,5,8,87
15,24,15,36,45,15,55,17,57,49,87
7,32,32,71,41,27,35,20,31,40,87
21,5,6,14,10,9,45,32,22,16,87
17,21,28,37,26,20,63,24,43,37,87
1,14,45,4,11,7,13,10,12,15,87
11,23,43,1,16,10,5,1,3,16,87
11,6,16,2,9,14,4,17,4,9,87
9,23,33,19,12,7,28,9,23,20,87
3,10,20,18,9,14,29,3,26,8,87
15,16,34,48,30,6,45,20,35,33,87
4,18,45,1,9,5,28,12,16,12,87
9,36,17,82,29,4,55,14,47,39,87
7,7,11,37,54,6,60,23,56,45,87
5,40,30,18,31,25,19,6,16,34,87
9,8,23,0,16,11,8,2,12,9,87
7,15,44,18,23,12,39,11,39,25,87
20,31,25,25,44,27,88,33,76,48,87
2,4,29,11,6,4,12,0,12,5,87
2,7,35,2,10,8,4,7,4,12,87
16,49,15,68,32,28,50,19,55,31,87
23,50,33,97,63,10,98,37,83,53,87
11,22,56,33,29,24,23,14,23,21,87
14,9,10,73,50,5,94,20,84,45,87
44,10,11,43,25,19,57,42,57,35,87
6,52,19,135,65,37,58,11,67,75,87
10,29,24,24,18,23,34,6,50,18,87
2,22,14,3,11,2,23,2,13,10,87
8,29,15,145,65,14,43,15,35,68,87
10,15,29,10,13,7,22,8,16,10,87
5,7,3,157,57,0,78,26,72,69,87
6,32,6,15,68,5,67,10,50,54,87
30,10,28,27,27,8,23,23,24,35,87
38,26,39,57,37,38,50,34,50,33,87
24,9,21,30,34,16,40,26,35,25,87
12,46,21,28,39,18,53,19,54,39,87
6,2,50,27,14,17,30,7,28,19,87
19,11,17,64,39,6,43,26,45,39,87
14,36,25,46,24,15,63,12,49,34,87
7,28,14,81,48,6,28,9,32,42,87
8,4,22,4,11,2,15,15,17,11,87
7,22,9,72,58,4,73,26,68,51,87
14,29,14,29,15,49,20,13,9,7,87
11,3,19,1,6,1,1,16,0,4,87
3,4,22,6,1,6,12,2,12,1,87
13,8,10,28,20,17,34,17,27,26,87
32,14,17,8,17,4,27,41,27,15,87
28,0,2,3,3,5,11,21,6,1,87
7,12,36,6,15,6,30,2,10,23,87
34,13,2,2,5,6,7,7,2,13,87
22,13,18,4,21,32,16,10,15,13,87
16,4,3,13,32,4,79,9,56,41,87
24,17,34,21,34,13,51,47,39,43,87
22,3,16,2,15,6,60,18,34,12,87
11,29,18,36,33,21,46,22,61,28,87
11,41,54,29,29,34,33,10,33,29,87
4,10,9,21,24,7,47,14,41,35,87
12,22,31,66,35,37,78,14,37,36,87
3,14,38,14,14,14,19,14,14,13,87
5,19,41,8,25,7,19,5,18,24,87
25,3,52,41,25,18,19,20,22,16,87
3,32,41,24,23,22,33,3,34,26,87
7,20,43,3,22,19,20,8,14,18,87
5,8,17,2,14,16,3,5,2,17,87
12,10,5,76,47,1,73,31,58,51,87
12,13,6,23,29,7,66,21,65,27,87
11,35,13,17,13,40,23,2,22,13,87
19,20,27,32,35,40,51,24,54,31,87
11,3,11,7,6,3,13,11,11,5,87
24,10,14,35,44,9,67,40,50,29,87
18,28,16,34,50,17,67,22,58,47,87
14,2,28,76,61,2,43,51,58,55,87
22,27,25,140,66,7,116,25,109,59,87
11,31,65,19,24,20,28,7,10,21,87
21,19,30,20,10,8,26,7,21,13,87
18,22,39,17,21,34,39,23,37,20,87
14,20,39,58,54,10,78,12,65,53,87
3,17,48,6,26,12,31,8,19,30,87
10,8,2,35,14,11,46,7,27,23,87
9,20,26,10,16,11,17,4,21,18,87
42,3,9,18,43,6,74,56,61,59,87
1,13,17,1,18,4,12,6,10,15,87
11,18,31,30,21,12,28,8,29,22,88
26,9,19,17,16,23,24,23,28,14,88
18,22,45,22,27,13,59,13,39,22,88
14,26,25,45,60,13,33,30,35,38,88
12,32,23,7,28,5,29,13,26,34,88
26,21,17,37,65,8,78,17,62,60,88
11,30,35,19,19,13,28,15,27,24,88
16,17,26,8,24,54,15,14,5,13,88
16,2,1,10,28,2,28,33,25,22,88
12,17,7,19,13,16,18,8,21,16,88
12,21,21,47,23,16,50,1,53,20,88
3,2,25,10,5,11,19,3,14,8,88
15,21,13,36,16,18,30,22,33,25,88
17,7,18,11,20,6,22,18,16,29,88
4,17,26,9,24,4,26,7,25,19,88
13,14,17,20,30,13,16,12,14,31,88
15,14,20,5,27,10,16,28,11,32,88
11,6,27,18,32,7,21,10,18,24,88
7,16,28,31,12,6,41,5,34,18,88
4,10,26,2,24,4,9,3,15,19,88
30,21,32,50,23,23,36,32,32,28,88
21,37,30,14,27,3,24,21,26,30,88
1,10,18,47,11,11,27,2,33,16,88
1,11,9,16,15,5,21,0,21,11,88
16,3,13,7,11,6,15,14,9,7,88
6,10,29,35,13,9,48,11,33,22,88
24,11,23,14,24,26,22,24,28,26,88
0,10,16,12,17,3,22,4,23,13,88
20,15,13,15,19,7,42,45,26,24,88
23,18,16,7,26,3,33,14,7,24,88
19,18,21,15,15,17,17,17,14,20,88
1,12,18,10,15,7,20,3,18,17,88
11,8,16,23,9,17,33,5,34,7,88
29,9,15,56,32,32,31,37,19,40,88
7,6,11,20,9,8,13,8,18,8,88
14,4,13,8,8,8,11,21,6,7,88
18,38,21,23,30,48,32,30,40,23,88
15,9,20,13,19,6,24,19,14,23,88
12,16,43,17,27,15,25,5,24,25,88
7,10,21,12,38,8,18,12,10,26,88
15,14,5,31,40,1,23,28,32,37,88
16,14,11,32,27,15,33,25,37,17,88
0,11,15,8,15,6,26,3,22,16,88
10,2,19,12,13,2,26,10,24,13,88
21,22,10,35,40,9,58,34,43,36,88
10,24,30,15,30,12,28,14,15,27,88
20,15,24,28,24,14,38,11,24,17,88
10,13,14,44,36,12,32,16,34,29,88
4,15,21,18,15,8,27,14,26,16,88
23,37,27,34,32,13,33,17,38,21,88
35,4,22,18,17,9,27,25,23,22,88
30,19,32,22,27,24,27,22,29,26,88
12,23,26,42,30,9,43,15,37,33,88
10,14,9,36,17,8,22,17,24,27,88
13,4,12,9,12,9,33,10,23,24,88
20,18,21,42,23,18,36,20,35,34,88
4,20,30,6,20,8,14,6,20,15,88
3,14,23,6,20,5,31,7,21,22,88
11,10,36,8,22,12,14,6,14,23,88
2,4,14,19,15,0,15,3,14,12,89
11,65,23,24,10,56,16,8,24,10,89
5,4,10,17,13,5,18,17,8,7,89
12,24,9,98,47,4,68,7,67,39,89
5,8,7,22,14,2,11,6,11,11,89
13,14,34,31,7,2,11,4,18,8,89
7,50,10,22,14,92,15,5,7,8,89
37,28,5,27,11,3,13,2,12,8,89
26,19,27,22,33,14,54,11,49,31,89
29,5,6,45,17,4,46,55,43,18,89
21,20,7,46,26,9,58,50,59,31,89
5,14,14,32,19,9,26,9,22,24,89
3,16,23,69,29,5,41,7,46,35,89
33,16,5,69,37,5,73,59,90,43,89
16,13,27,21,2,3,20,6,14,4,89
30,39,2,20,13,2,14,6,17,13,89
15,16,32,45,15,21,22,5,11,14,89
11,20,24,44,30,14,49,20,42,22,89
4,1,4,18,7,2,9,15,8,8,89
8,18,7,26,12,25,20,5,20,8,89
9,12,24,26,18,14,19,15,15,11,89
6,12,6,19,10,0,16,1,18,10,89
4,5,29,25,8,15,14,2,9,6,89
9,8,17,15,11,1,14,4,16,9,89
26,38,44,44,29,76,39,12,29,21,89
1,24,4,23,6,0,10,5,18,9,89
