0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,target
3,4,1,4,3,1,1,2,3,2,3,13,0,1,6,0,2,1,2,1,1,3,7,0,0,3,2,3,5,2,3,2,0,2,5,4,0,2,3,0,0,4,1,3,0,0,1,5,0,3,7,6,30,5,0,2,0,3,1,1,2,1,2,2,0,2,3,1,8,2,8,7,2,2,3,1,7,1,0,2,66
0,1,0,1,2,1,0,1,1,0,1,2,2,1,1,1,0,3,3,1,0,3,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,1,2,2,0,1,1,13,5,0,0,3,1,0,1,0,0,0,0,2,0,0,1,3,1,0,2,1,6,1,1,3,0,1,1,66
2,1,3,0,0,2,0,0,4,2,1,2,2,2,7,1,3,1,4,1,1,5,3,0,3,3,6,4,0,1,0,4,0,0,2,2,1,2,5,0,0,4,1,2,1,1,3,2,3,2,3,2,35,3,1,6,1,3,3,6,1,1,5,3,2,2,1,0,0,2,3,1,0,1,5,2,4,0,1,2,66
0,0,0,0,0,0,1,0,0,2,1,3,4,1,1,1,4,0,8,10,2,0,1,0,0,1,0,1,0,6,2,0,0,0,1,6,2,0,1,1,0,5,0,2,0,1,0,0,0,0,6,2,47,1,2,5,0,1,0,0,3,0,0,0,1,0,0,0,0,0,2,1,0,0,3,5,3,1,1,0,66
2,1,3,1,3,0,0,1,1,2,3,3,2,3,2,1,4,5,11,1,4,3,0,1,1,2,1,2,0,3,6,3,0,0,2,2,0,1,0,1,0,6,2,5,0,1,2,3,1,1,5,2,22,0,6,1,1,2,2,1,3,1,3,2,3,0,3,0,4,0,3,3,1,0,1,2,6,2,2,2,66
3,0,0,1,4,0,0,2,2,2,3,1,0,1,7,5,1,3,0,0,0,1,0,2,0,1,0,4,3,0,0,1,0,2,2,2,3,1,1,0,2,2,0,0,1,1,1,4,2,2,2,3,1,0,0,3,0,0,1,1,3,0,1,0,3,3,0,1,0,0,3,3,2,0,0,0,7,1,0,1,66
2,0,1,4,7,0,3,0,7,2,5,5,0,2,4,2,5,1,26,1,0,1,1,0,0,2,3,8,3,0,0,0,0,1,2,0,2,0,5,1,0,4,0,4,1,3,3,2,1,2,16,2,14,0,0,8,5,1,0,1,0,0,1,0,1,1,1,4,5,0,11,1,1,2,1,1,7,2,2,2,66
2,2,2,2,3,0,0,0,5,1,5,4,0,5,8,1,6,0,5,3,1,0,6,0,7,2,1,2,1,8,3,1,0,2,1,6,0,0,6,2,0,2,0,1,1,5,2,7,1,2,3,2,0,3,4,4,3,3,0,1,1,0,8,2,1,2,5,0,2,0,1,7,0,6,9,9,9,2,1,0,66
2,0,3,1,2,1,1,1,2,0,2,5,0,1,2,1,3,1,7,2,1,0,1,0,1,3,1,1,1,10,1,2,1,0,4,0,0,1,2,2,2,1,0,3,1,2,0,1,1,0,8,3,7,0,3,0,3,1,0,0,2,1,2,0,2,1,0,0,4,0,0,2,0,1,0,1,1,0,1,3,66
1,1,0,5,1,0,0,2,4,0,0,3,1,0,6,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,1,3,0,0,2,0,2,3,1,2,2,2,0,1,0,2,2,1,1,6,1,3,1,1,1,1,0,2,4,1,1,2,1,0,2,1,4,1,2,0,1,0,7,4,1,0,66
4,4,0,4,2,1,2,0,1,3,1,0,3,2,4,3,10,0,0,8,1,2,2,0,3,0,8,0,4,6,7,1,1,2,0,3,0,2,3,0,6,2,1,1,1,2,4,0,1,3,2,4,1,4,4,2,6,3,0,3,1,1,2,5,0,0,4,2,1,4,0,5,1,10,3,6,11,5,2,3,66
0,1,4,0,0,2,1,4,0,1,0,1,2,1,4,1,3,4,1,2,1,2,0,1,1,1,2,2,0,4,3,0,2,0,0,0,3,0,2,1,0,2,0,2,0,0,0,0,2,1,1,1,1,2,0,1,0,0,1,2,0,1,2,0,0,7,1,0,0,1,9,3,5,1,0,4,4,3,5,3,66
0,3,1,2,2,3,0,2,2,1,9,4,2,0,6,4,0,0,1,3,0,3,0,0,2,0,3,0,5,0,0,1,1,1,0,1,0,2,3,0,1,0,1,0,0,1,2,3,3,5,5,4,3,2,3,1,5,5,4,1,0,0,8,2,0,0,3,3,1,2,3,4,0,1,3,5,13,3,4,1,66
4,4,2,0,5,0,5,1,9,1,0,2,2,2,6,1,0,1,0,2,0,1,0,0,1,2,0,6,2,1,2,2,0,0,4,0,2,4,3,1,1,2,1,2,1,2,2,0,0,2,1,2,9,2,5,5,0,3,2,2,3,1,3,1,0,1,4,1,4,1,1,1,0,1,1,0,17,7,2,2,66
0,0,0,0,1,0,0,0,1,0,6,1,2,0,3,0,0,0,0,2,3,0,0,0,3,0,3,0,0,3,0,1,0,0,1,3,1,0,6,2,0,0,1,3,1,0,0,7,0,2,4,1,3,1,0,3,2,4,4,0,3,0,5,0,1,0,3,0,1,1,0,0,0,0,0,1,5,5,0,2,66
2,0,1,4,1,0,1,1,1,1,1,1,2,0,0,2,0,0,5,0,0,1,0,0,0,0,2,8,0,0,0,0,0,1,2,1,1,0,2,0,1,0,0,2,0,0,1,0,0,3,4,1,2,0,1,2,1,0,0,0,1,0,0,2,0,0,2,1,1,0,3,1,0,0,0,0,11,1,1,0,66
0,2,0,0,4,3,2,0,1,1,10,2,0,2,6,1,1,0,3,1,4,4,6,0,6,1,0,0,2,2,1,1,0,1,1,3,0,0,1,0,1,4,2,0,0,4,4,1,1,3,3,4,19,1,0,3,0,6,4,2,4,1,2,1,1,0,5,0,2,1,2,5,0,6,8,2,11,2,0,0,66
2,0,0,3,7,0,0,0,8,0,1,3,0,1,3,2,0,1,7,2,3,1,0,0,0,1,3,1,0,0,0,1,0,1,1,0,2,1,2,0,1,10,0,4,1,1,0,1,0,1,5,2,11,1,1,4,0,1,0,0,1,0,3,0,0,1,2,1,3,0,0,3,1,0,4,2,9,3,0,2,66
4,0,0,5,3,1,0,1,8,0,4,8,4,3,4,0,0,1,4,0,1,0,3,0,1,0,2,1,1,2,2,2,0,0,3,4,1,0,8,3,4,0,0,2,1,0,3,5,3,3,3,2,1,1,3,8,0,7,4,0,4,4,7,2,2,0,6,4,5,0,0,5,0,2,3,0,7,1,1,2,66
0,1,2,3,4,7,3,1,4,1,1,4,2,1,4,3,1,1,6,1,1,3,2,1,2,1,5,3,3,3,1,2,5,1,3,2,0,1,4,1,2,2,0,0,3,3,4,2,3,8,7,5,0,3,3,8,2,3,0,0,2,4,7,3,0,3,4,0,5,3,0,6,0,4,3,1,5,6,5,0,66
3,2,0,3,3,2,1,0,4,2,0,1,2,0,2,0,7,0,2,0,0,0,0,0,1,1,1,0,0,8,2,0,0,0,2,2,0,4,2,0,0,1,0,2,1,0,1,3,0,0,3,0,14,2,0,5,1,2,2,1,0,1,0,1,1,0,1,1,1,0,0,2,0,0,0,1,13,3,2,1,66
1,2,0,1,3,0,1,0,0,1,0,3,1,1,1,1,2,0,11,3,0,1,0,0,0,4,0,0,1,8,1,0,0,1,2,6,0,1,4,1,3,0,0,0,0,7,1,1,0,2,11,1,3,0,4,3,0,0,0,0,2,2,1,0,0,0,6,0,0,0,5,2,0,0,0,3,1,0,0,3,66
0,1,0,1,1,0,0,0,6,0,1,2,1,0,1,0,0,0,2,1,0,0,0,0,0,2,0,3,0,1,2,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,3,0,0,0,1,1,32,0,0,2,2,2,1,0,2,0,1,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,66
3,1,3,2,6,0,3,0,5,0,1,8,1,4,6,2,1,0,16,2,5,1,2,1,1,2,3,1,3,0,4,5,2,2,8,3,0,1,3,1,2,9,1,6,1,7,1,3,4,1,7,6,11,2,4,5,0,1,6,0,9,1,3,1,0,0,2,1,2,0,0,4,1,0,1,3,8,5,1,2,66
5,0,0,3,2,1,0,2,1,0,4,0,1,2,2,0,0,0,7,1,0,1,1,1,3,6,0,0,1,1,3,0,0,0,3,2,0,0,8,0,0,6,1,1,1,3,0,6,0,2,10,3,2,1,1,3,1,3,0,0,3,0,1,0,0,0,9,0,3,0,0,2,0,0,5,1,5,0,0,1,66
0,1,3,1,3,1,2,1,2,0,4,3,0,2,4,1,3,2,10,0,4,0,0,2,3,0,0,2,2,2,0,1,0,2,6,3,1,0,7,2,0,12,4,0,1,7,1,3,0,0,14,4,4,3,14,4,3,2,1,0,14,0,3,0,2,5,3,1,3,0,1,3,1,0,1,5,3,9,1,3,66
0,0,1,1,3,0,1,2,6,0,0,2,0,1,0,1,0,0,2,3,0,0,1,0,0,3,1,2,0,0,0,0,0,1,1,1,0,1,1,1,0,5,0,4,0,0,0,0,1,0,1,4,44,0,2,3,0,4,1,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,66
1,2,2,1,8,1,0,0,13,1,3,3,0,3,1,1,0,1,11,3,1,0,1,0,3,2,0,1,0,0,1,1,1,2,3,0,4,2,1,1,0,6,1,6,1,0,1,1,0,1,5,3,5,3,1,1,2,5,1,0,3,4,3,0,4,1,8,2,7,0,2,4,2,0,2,0,8,3,2,3,66
0,0,1,2,5,1,1,0,1,0,0,0,0,1,1,0,4,2,3,0,0,0,1,0,1,1,1,3,2,0,1,0,0,0,1,2,2,0,1,0,0,3,1,0,0,0,0,1,0,2,5,0,2,0,3,2,0,0,0,2,0,0,0,0,0,4,0,0,2,0,0,0,3,0,0,3,2,4,2,1,66
0,2,0,1,3,1,2,1,1,0,0,0,1,2,3,1,0,1,11,1,2,1,2,0,0,3,1,1,3,0,1,2,0,0,1,2,0,0,3,1,1,0,2,2,2,3,0,1,0,2,7,3,18,1,4,3,2,4,2,0,0,0,2,0,2,0,2,3,1,1,3,0,0,5,3,1,5,2,2,1,66
0,1,2,5,5,1,1,1,2,1,2,4,0,1,2,2,0,0,7,0,3,0,1,0,0,6,4,1,3,1,0,1,0,2,3,3,2,2,1,0,1,4,0,2,0,1,4,3,0,5,1,1,0,3,2,8,0,0,5,0,1,0,5,1,2,0,7,1,3,1,0,4,0,1,0,1,8,3,0,0,66
1,4,3,10,4,1,6,1,2,1,6,1,3,3,4,2,8,2,6,5,3,3,5,0,4,7,6,9,4,5,9,0,12,7,4,7,2,4,4,0,5,0,5,4,2,3,4,4,2,6,3,8,1,3,3,4,6,7,2,1,6,2,3,6,1,6,5,2,0,1,2,3,1,10,5,10,4,3,3,2,66
0,1,1,6,0,2,0,1,6,0,7,1,3,4,3,2,2,0,13,5,2,2,2,1,3,1,1,0,6,0,11,1,12,1,1,6,2,4,3,0,1,12,1,10,0,4,4,1,0,3,15,1,21,0,4,4,3,3,2,0,4,2,4,2,2,11,1,0,9,1,0,3,15,1,3,7,5,3,0,1,66
0,1,2,2,3,0,0,0,2,3,0,1,0,3,6,0,3,0,31,1,2,0,2,2,0,1,1,0,0,0,0,0,0,1,2,3,0,0,4,0,0,6,0,0,1,3,1,2,0,0,17,2,28,2,0,1,1,2,1,0,3,0,3,0,3,0,10,2,1,0,0,2,0,0,0,0,4,6,0,1,66
2,0,0,1,1,0,0,0,5,0,0,4,2,1,2,1,0,0,11,1,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0,1,0,0,1,0,4,0,6,0,0,0,2,0,1,9,0,41,0,0,5,0,1,0,0,1,0,3,1,0,0,6,0,3,0,13,0,0,1,0,0,12,1,0,0,66
0,1,2,2,4,1,1,2,6,3,0,0,1,0,3,0,0,1,1,0,1,1,0,0,2,1,0,5,0,1,3,0,9,0,0,0,0,0,0,1,0,3,1,0,2,0,0,0,0,1,0,3,22,1,0,6,0,0,2,0,0,0,1,0,0,0,0,0,2,0,2,1,0,1,1,1,4,2,0,1,66
2,0,0,0,2,0,0,0,0,1,6,1,0,1,2,0,0,0,2,2,0,1,5,1,0,1,4,0,1,0,0,1,0,1,1,0,1,3,1,0,0,0,5,0,0,0,4,0,0,0,1,2,0,2,1,0,3,0,1,1,0,0,5,1,0,0,2,0,0,0,0,3,0,1,2,2,4,4,0,1,66
1,2,2,2,6,1,0,2,3,4,0,3,2,1,6,0,3,1,9,1,0,1,2,0,1,3,0,4,0,0,2,0,2,2,0,0,0,3,2,3,8,1,2,5,3,0,2,0,3,3,8,3,4,0,1,4,0,1,2,2,0,11,1,0,0,6,0,4,0,1,1,3,0,0,2,6,5,2,0,6,66
0,0,1,1,5,0,1,1,4,0,1,1,0,0,0,1,0,0,4,3,0,1,0,0,0,2,1,2,0,0,0,0,0,1,1,1,0,0,2,0,0,4,0,4,0,0,0,0,1,0,1,3,46,0,2,3,0,4,1,1,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,5,3,0,0,0,66
2,3,4,2,1,0,1,0,3,0,7,5,0,0,5,4,1,0,11,1,2,0,1,0,2,1,1,0,2,5,3,3,0,1,2,5,1,0,8,1,0,6,1,5,2,6,0,3,0,3,7,3,2,2,10,4,3,7,5,0,3,0,8,0,1,3,6,1,6,0,1,2,2,0,3,3,8,4,3,0,66
1,0,4,2,0,1,2,1,4,2,2,0,1,1,8,3,2,2,2,2,1,1,1,3,3,1,1,2,1,3,2,0,3,1,1,1,2,2,3,1,1,10,0,5,2,1,2,2,0,3,5,2,14,0,0,3,0,1,1,3,1,1,3,2,2,4,2,2,0,0,1,3,3,1,2,1,17,3,2,0,66
2,0,1,3,1,0,1,1,3,0,0,3,0,0,0,0,4,0,14,0,5,0,0,4,0,0,0,2,2,0,0,0,3,3,1,2,1,0,4,1,1,9,2,1,0,4,1,3,0,2,16,1,34,1,1,5,1,1,0,0,9,2,0,0,0,3,7,0,1,0,1,2,1,1,0,0,7,12,0,0,66
1,1,0,0,1,0,3,2,2,3,1,2,1,0,1,0,8,0,5,2,0,1,3,0,2,5,3,0,1,0,0,2,0,1,3,0,5,1,1,0,0,0,1,0,0,3,0,2,2,1,2,3,11,1,0,7,3,1,0,0,0,0,3,0,0,2,3,0,1,1,0,1,2,0,1,3,7,7,1,2,66
5,1,0,4,9,0,1,0,8,0,9,4,1,6,6,3,2,0,3,2,6,3,3,1,3,3,0,0,3,2,5,3,0,2,6,6,0,0,5,2,0,0,0,2,3,5,4,5,0,0,4,3,0,2,1,10,3,3,4,1,3,0,2,1,2,0,5,0,4,0,2,1,1,4,0,1,9,1,0,0,66
1,1,2,4,3,3,1,0,5,0,1,2,4,1,1,0,2,1,4,0,1,5,1,0,2,3,3,0,1,4,12,0,10,1,3,1,3,1,1,2,4,4,1,8,0,0,2,2,1,6,3,3,5,0,2,7,3,2,1,2,2,1,6,3,0,1,5,2,3,0,0,2,1,3,4,3,2,3,4,2,66
1,0,0,0,5,0,0,0,0,0,1,0,0,0,2,0,1,2,8,3,3,0,2,3,0,2,0,3,0,6,5,1,0,0,0,3,1,0,1,0,0,12,0,3,0,2,1,1,0,1,2,0,31,0,0,3,1,1,1,0,0,1,2,0,1,0,1,0,2,0,0,1,0,1,2,1,7,7,0,0,66
0,1,2,0,0,0,1,1,0,4,0,0,0,1,0,0,3,2,3,0,1,2,0,0,2,1,0,2,0,1,2,2,0,0,0,0,3,3,6,3,3,1,1,0,4,0,1,1,2,1,5,0,5,0,0,1,0,1,0,1,1,0,0,0,0,1,2,1,0,0,5,1,1,0,0,0,1,0,0,3,66
1,0,0,2,1,0,0,0,2,0,3,3,1,1,3,1,0,0,2,3,0,2,0,0,0,0,0,4,1,0,1,0,0,1,1,0,0,0,2,1,0,1,1,1,0,0,0,0,0,1,3,1,3,0,2,3,1,2,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,2,1,3,1,0,0,66
0,0,0,0,1,0,0,0,8,2,1,1,0,0,1,0,1,0,25,1,1,0,0,0,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,2,0,0,1,22,1,16,1,2,4,0,2,1,1,2,1,0,0,0,0,1,1,2,0,4,0,0,0,0,2,0,2,0,0,66
0,0,2,0,5,0,0,0,5,2,3,0,1,1,3,0,3,1,7,2,4,3,0,0,1,4,4,1,2,1,1,0,2,2,2,3,5,3,1,0,1,3,3,3,1,1,0,3,2,3,5,2,6,1,2,2,1,2,0,0,1,1,1,0,3,3,1,0,2,0,2,3,1,0,1,2,14,6,0,2,66
4,0,0,2,2,0,1,1,5,0,1,2,2,2,5,0,1,1,11,1,0,3,0,0,0,4,0,4,0,1,2,1,0,2,2,1,4,0,3,0,2,4,0,4,2,2,0,2,0,0,4,2,31,0,2,3,0,1,0,0,4,3,3,0,1,0,5,0,4,0,8,1,0,2,0,0,1,2,0,2,66
0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2,2,2,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,66
0,0,0,1,3,1,0,0,5,0,3,0,0,2,6,1,0,0,8,1,2,1,2,0,1,2,0,2,0,1,1,0,0,0,1,1,0,1,0,1,0,2,1,0,1,0,0,0,0,0,3,0,4,1,0,3,1,2,1,0,0,1,0,0,0,0,0,0,1,0,4,1,0,2,1,2,4,0,0,0,66
2,0,4,1,0,2,0,1,1,0,4,2,1,1,4,2,3,0,3,4,0,1,1,0,2,0,1,1,0,1,1,2,0,0,3,2,0,3,1,2,0,1,1,1,1,0,4,0,0,0,4,3,19,0,1,0,1,2,2,2,0,1,6,2,0,3,2,0,1,0,0,5,2,1,3,4,0,0,1,2,66
2,1,1,0,1,1,3,3,2,3,0,1,2,1,2,3,2,2,3,1,1,4,1,0,0,1,0,4,1,3,4,1,6,0,4,0,2,0,1,1,0,8,0,0,3,0,0,0,0,0,2,1,154,1,0,1,2,3,0,1,2,2,0,0,0,0,4,2,1,1,4,0,3,1,1,1,6,3,2,2,66
0,2,1,1,2,0,0,0,0,0,2,2,0,0,4,1,1,1,3,1,2,0,3,0,2,2,0,0,2,2,1,0,0,0,0,2,0,0,2,1,0,7,0,1,0,1,1,4,1,1,4,3,84,0,3,0,0,2,0,0,1,0,2,0,0,1,0,0,6,0,0,2,0,4,2,1,0,4,0,1,66
0,0,0,1,3,1,0,0,8,0,2,4,0,1,1,2,1,1,5,1,0,1,0,0,0,2,3,4,3,1,1,2,0,1,2,2,1,0,2,0,0,0,0,2,3,0,0,1,0,1,7,4,0,2,2,6,1,1,1,0,1,0,4,1,0,1,4,0,2,1,4,4,1,1,1,1,1,0,1,0,66
0,0,0,0,1,1,1,0,1,0,1,0,1,0,4,0,3,0,4,0,0,0,1,0,2,4,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,4,5,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,5,0,1,1,1,4,1,0,1,66
6,2,0,1,3,0,1,1,0,0,1,0,0,1,4,3,2,1,3,1,0,1,0,0,0,1,0,2,1,2,1,2,0,0,0,0,3,1,2,1,0,6,1,1,1,3,4,1,0,1,1,2,1,0,2,1,1,2,4,0,1,1,3,0,2,3,1,0,1,0,1,1,1,0,0,1,10,10,0,1,66
1,2,4,6,4,0,1,0,2,1,1,0,1,1,2,4,3,1,2,1,0,0,5,0,2,3,2,4,1,3,2,1,1,1,0,1,3,2,2,5,2,2,0,8,0,0,2,3,0,4,2,1,4,1,2,6,1,3,2,2,1,3,1,2,1,3,1,0,0,0,5,2,2,3,1,0,3,5,1,3,66
3,2,0,1,0,0,0,0,2,3,1,1,0,3,2,4,2,1,1,1,0,1,1,0,0,2,0,3,4,2,1,1,0,0,1,0,3,4,3,0,2,2,0,4,1,2,3,0,1,4,6,4,7,3,1,6,2,4,2,3,3,1,5,0,0,1,3,1,4,0,1,3,0,0,2,0,2,0,0,0,66
4,0,7,2,5,0,1,0,0,0,2,0,0,3,6,1,2,1,5,5,3,0,1,0,2,1,2,0,2,3,1,5,0,0,1,5,0,0,6,0,0,8,0,2,1,2,2,2,0,2,7,5,3,0,2,3,1,1,4,1,0,0,5,0,1,4,5,0,0,0,0,1,1,1,3,2,3,3,1,0,66
0,1,1,0,1,1,4,1,2,3,0,0,2,1,1,1,1,2,0,4,1,3,4,0,2,1,1,3,0,0,1,0,2,0,1,1,1,7,0,1,7,0,1,2,1,0,0,0,1,2,0,3,0,2,1,2,4,1,1,0,4,2,1,0,0,1,5,2,0,1,5,1,1,0,2,3,10,5,2,1,66
1,1,0,0,0,0,1,2,0,0,3,2,2,3,5,5,2,0,0,1,2,8,2,0,0,6,1,2,3,0,1,0,0,0,0,2,1,5,2,1,2,3,1,2,1,2,1,0,1,5,1,1,5,3,1,1,4,1,0,4,0,5,2,0,0,0,1,1,0,0,4,1,1,1,0,1,2,0,0,1,66
1,0,2,1,0,0,1,0,0,0,0,4,0,2,1,0,2,0,3,0,0,2,2,0,1,1,0,2,2,0,2,2,0,1,3,1,2,2,5,1,1,6,0,4,0,2,2,2,0,2,3,1,6,2,2,4,0,4,0,0,5,1,3,0,0,2,1,2,1,2,1,0,2,0,2,2,8,7,0,2,66
2,0,3,4,0,1,1,0,4,2,4,0,1,0,0,0,1,0,3,0,0,1,1,2,3,1,0,2,0,1,2,1,0,1,0,0,0,1,0,0,0,4,1,0,0,1,2,1,0,1,2,0,15,1,3,4,1,2,1,0,0,2,2,1,1,0,1,0,0,0,6,0,2,0,2,0,8,6,0,0,66
2,0,1,0,7,0,0,0,3,0,3,1,0,1,1,0,0,0,13,1,1,1,0,1,0,2,0,10,0,1,3,0,1,0,4,0,1,1,0,0,1,3,0,4,1,1,1,2,0,0,9,1,12,1,0,5,0,1,0,1,1,4,0,0,1,2,7,1,1,0,0,2,0,0,0,1,7,0,0,1,66
0,1,0,2,0,1,0,0,3,2,0,2,3,1,2,1,1,0,17,0,1,1,0,0,0,1,2,0,1,2,1,0,0,1,2,1,0,2,0,2,1,7,1,4,0,3,4,1,0,1,2,2,43,0,1,5,1,2,1,1,1,2,1,0,1,0,3,0,0,0,4,2,0,0,0,1,4,1,0,1,66
2,0,2,2,5,0,2,1,1,2,5,1,1,0,4,3,3,4,1,0,0,1,2,0,4,1,3,4,1,2,2,1,0,0,2,0,0,2,2,0,1,1,1,2,1,2,1,1,0,0,4,2,5,3,3,1,2,2,0,0,1,0,3,1,0,1,2,0,0,0,9,2,1,2,3,3,3,3,1,3,66
0,0,1,0,4,0,1,1,0,1,2,2,0,1,2,0,0,0,4,2,2,2,0,0,1,2,1,0,0,4,6,0,2,0,2,1,0,1,0,0,0,2,2,2,2,2,0,1,0,3,1,0,22,0,1,1,0,1,0,0,6,0,1,0,6,0,2,1,1,1,8,1,0,0,1,1,7,3,1,1,66
3,0,4,4,4,1,2,0,2,0,0,2,0,1,2,3,0,1,2,2,0,1,0,0,1,1,0,4,0,4,0,1,0,0,1,2,0,0,8,2,2,2,0,0,0,1,3,3,1,1,3,2,22,1,2,2,1,2,2,1,2,3,0,1,3,0,2,2,1,0,3,1,0,1,2,2,9,2,1,2,66
3,1,1,1,2,2,3,0,1,2,2,1,2,0,2,9,0,0,0,10,1,4,5,3,2,3,1,1,4,11,1,3,0,3,2,2,1,4,3,1,3,3,7,2,2,6,0,2,3,2,0,3,1,1,0,4,6,3,5,2,4,0,4,0,0,2,4,1,3,3,2,6,0,3,3,5,6,0,5,4,66
1,0,4,1,8,2,3,2,2,0,5,6,3,0,3,1,0,1,3,2,1,5,7,1,0,0,2,1,1,0,1,2,0,0,5,2,4,1,10,0,0,4,3,2,2,2,1,4,0,2,4,2,2,2,1,9,2,8,2,5,3,2,7,4,1,1,8,0,2,0,1,2,0,6,2,0,7,5,2,1,66
2,2,0,0,2,1,2,1,1,1,0,4,2,1,6,4,3,0,3,3,1,3,4,0,0,1,1,3,3,4,0,1,2,4,2,1,0,2,4,2,0,2,2,8,2,1,0,2,2,2,3,1,4,2,0,3,2,4,2,1,1,1,6,3,2,1,2,0,6,3,0,1,0,6,1,1,6,7,2,1,66
3,0,4,4,1,7,0,0,1,2,2,1,0,3,2,0,0,6,4,1,0,3,1,6,1,1,0,6,1,0,0,0,2,0,0,0,12,0,1,4,2,13,0,3,1,0,4,0,0,1,8,0,20,2,0,3,5,2,0,1,0,5,2,0,2,1,0,5,3,0,1,0,0,1,0,1,1,0,1,0,67
1,3,5,3,0,20,11,1,2,16,0,1,1,1,2,0,0,3,0,5,0,7,0,1,3,0,4,6,0,1,0,0,41,1,5,0,2,3,10,8,0,0,3,1,0,0,1,0,1,0,0,2,0,2,2,1,3,0,0,2,1,3,1,3,0,12,0,0,3,10,9,3,42,4,1,7,0,3,10,13,67
6,0,0,1,1,1,2,0,0,0,1,0,0,1,0,1,0,1,1,0,2,0,1,2,0,2,5,1,1,2,1,0,0,2,0,3,2,1,10,0,0,7,1,0,6,3,0,2,1,1,3,2,4,1,3,0,0,2,1,1,2,0,0,1,3,3,3,1,3,0,0,1,3,10,2,0,7,10,6,0,67
2,0,1,5,1,3,4,0,7,1,7,1,0,0,6,0,0,1,1,1,6,0,1,3,0,1,0,2,2,0,0,5,3,0,0,2,0,1,0,0,2,0,0,0,0,1,0,4,0,1,1,1,0,0,3,5,1,3,6,1,0,2,7,1,1,0,2,2,4,0,2,1,4,0,1,0,10,4,4,0,67
0,1,1,1,0,2,8,0,0,0,1,1,1,1,0,6,9,3,3,6,4,2,4,1,3,2,16,1,1,2,2,3,0,0,0,4,0,1,3,0,1,0,1,1,1,1,0,1,1,1,0,4,0,1,1,0,3,0,3,8,2,0,0,5,2,0,0,0,0,0,0,7,4,3,2,7,1,2,7,0,67
0,4,4,2,0,11,1,1,0,11,0,0,1,1,2,1,0,6,0,2,1,4,0,2,0,0,0,1,0,1,0,0,11,8,0,0,0,1,1,3,3,0,1,1,7,4,1,0,2,0,0,0,0,4,5,0,2,0,0,6,1,4,2,0,1,2,0,1,1,4,15,2,6,0,0,1,1,2,1,1,67
1,0,3,2,1,1,9,1,2,2,6,3,2,4,3,1,3,2,6,5,2,2,2,0,2,0,3,1,6,2,2,1,1,4,0,2,3,2,1,1,2,2,1,3,1,1,0,4,0,1,6,2,3,2,1,2,2,4,1,2,0,6,4,6,2,1,0,1,6,0,2,1,3,2,9,5,6,2,6,2,67
2,1,0,1,2,1,2,0,4,2,4,0,3,3,1,1,3,2,1,2,2,0,4,2,3,1,1,0,4,4,4,1,1,1,0,5,5,1,7,0,0,2,3,2,2,0,2,1,0,5,5,1,2,3,1,4,4,2,1,1,0,0,0,2,0,4,0,0,3,1,2,5,4,2,3,8,11,6,3,1,67
11,2,3,1,2,1,13,0,3,0,0,0,0,0,1,3,7,0,4,3,0,0,0,1,3,2,3,1,0,17,0,1,0,5,0,1,0,1,20,0,1,6,4,5,0,0,1,4,1,3,4,0,3,7,0,3,0,2,1,0,0,0,2,0,0,5,0,1,1,4,0,2,2,3,2,5,6,6,13,3,67
1,2,5,3,1,3,13,2,2,5,3,5,14,4,4,4,10,3,1,9,2,14,15,0,9,1,8,0,5,5,2,3,6,7,0,3,0,7,12,3,2,3,14,3,4,2,1,5,0,5,0,3,4,10,5,1,9,6,4,7,2,3,4,13,1,1,2,2,2,6,3,8,3,8,9,6,10,10,7,1,67
1,1,0,4,1,0,4,0,0,1,2,1,0,1,0,1,3,0,1,2,4,0,0,0,4,2,4,0,0,5,3,1,0,0,0,3,2,1,5,0,0,7,1,5,1,1,0,5,1,0,3,0,18,1,0,1,1,3,0,0,8,2,0,2,2,0,2,0,5,1,0,0,0,0,1,2,7,3,2,0,67
