0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,target
3,3,6,2,0,1,3,3,7,4,3,2,1,1,2,2,1,2,1,4,2,3,8,3,0,1,1,2,3,2,0,3,2,1,2,3,1,5,2,4,3,5,2,0,0,0,2,2,1,1,5,3,4,4,1,2,0,3,2,1,2,1,5,3,4,2,5,1,2,2,4,6,4,2,1,0,2,3,0,2,4,1,3,3,1,2,4,2,3,2,60
0,3,0,3,0,0,0,2,7,1,4,5,4,2,2,0,1,2,0,0,0,1,2,7,0,2,2,0,1,4,3,1,9,0,3,4,7,2,0,1,4,0,0,0,1,0,1,7,7,0,2,2,4,1,1,0,21,2,5,1,2,5,0,3,3,1,0,0,2,0,10,0,0,15,2,0,0,2,1,7,5,3,4,0,0,0,2,2,0,5,60
2,1,0,2,0,2,3,5,9,8,4,2,2,4,8,8,3,0,5,3,2,2,2,1,0,3,1,8,8,1,2,5,2,2,7,1,0,2,4,8,2,0,6,1,5,6,1,0,4,1,7,2,4,4,2,2,0,1,3,3,4,3,11,2,2,5,5,2,2,2,1,6,6,1,7,5,2,5,2,0,3,6,4,3,1,0,0,4,5,2,60
2,1,1,0,0,3,4,0,4,0,7,0,1,2,0,2,2,1,1,0,3,1,0,1,18,0,2,2,1,0,4,4,2,1,2,1,0,1,2,2,3,1,1,2,2,1,3,2,4,5,3,0,3,1,6,0,2,0,1,2,2,2,2,0,0,0,0,2,3,2,1,2,0,0,0,0,1,2,1,4,0,2,1,1,0,3,1,5,2,5,60
0,3,4,2,5,0,5,1,0,3,1,0,1,2,0,4,2,0,3,1,2,0,4,1,6,1,3,2,0,3,2,1,1,1,0,4,1,4,0,1,7,2,3,5,0,1,2,6,3,8,5,2,2,0,5,4,0,1,0,2,0,0,0,1,0,4,0,0,4,0,1,0,0,0,0,1,2,0,1,0,2,2,1,4,3,1,3,2,1,2,60
1,1,2,3,0,3,5,0,8,3,4,2,2,3,1,4,8,1,1,0,3,2,2,1,1,0,2,8,0,1,0,12,2,9,1,0,0,2,2,2,3,0,6,0,0,1,0,3,1,1,5,4,6,2,4,0,1,1,2,1,4,2,2,7,0,0,12,5,1,6,3,4,2,1,5,2,5,5,1,1,5,1,5,4,3,2,3,2,4,2,60
5,0,0,0,2,1,9,0,7,0,2,5,3,0,1,0,0,1,1,0,0,0,2,3,0,0,5,2,0,5,0,5,0,0,3,2,4,4,1,2,2,0,2,7,2,1,1,7,2,0,1,1,3,1,0,1,6,0,4,0,3,0,5,0,0,0,2,0,0,4,4,2,1,5,1,2,0,3,1,0,2,0,2,1,0,2,1,1,1,5,60
0,5,2,0,1,1,4,0,5,2,2,4,1,1,5,0,0,0,1,1,0,3,0,1,1,0,5,1,2,2,1,2,0,0,0,9,5,7,5,4,2,1,3,0,1,1,4,5,4,0,1,0,2,0,2,0,11,5,3,2,2,1,4,1,4,3,1,2,1,4,4,1,1,16,0,1,3,0,1,3,1,0,0,0,1,0,1,0,0,8,60
1,2,5,1,3,4,4,0,9,4,3,1,2,2,1,4,6,3,1,2,3,0,4,4,6,1,4,5,1,3,0,8,2,2,0,3,1,2,2,2,1,0,4,0,3,0,3,1,3,4,7,1,2,1,4,0,3,3,3,4,3,4,3,1,0,1,6,1,0,1,2,3,4,0,0,2,6,0,1,1,2,3,2,6,1,4,3,5,4,3,60
3,4,0,4,0,4,1,8,3,4,0,2,5,4,1,3,3,5,2,0,1,3,3,3,2,6,5,2,2,1,1,2,3,0,10,0,1,3,4,3,3,0,2,0,8,1,1,3,5,1,3,2,6,6,0,1,0,3,4,2,3,6,7,2,7,0,2,1,3,4,5,8,2,1,3,9,1,6,2,7,7,12,8,3,0,2,2,4,2,0,60
2,7,2,4,0,2,2,1,8,3,0,2,1,5,1,0,2,10,4,0,3,4,0,2,2,4,7,2,0,8,2,13,2,0,2,2,2,3,5,3,6,0,2,0,2,1,1,3,10,3,1,0,9,2,2,1,6,3,5,6,6,7,5,2,7,1,2,2,4,4,6,6,2,11,3,3,1,4,3,1,6,7,5,2,0,1,6,3,1,12,60
0,2,0,0,0,1,0,2,0,12,1,0,3,7,6,1,1,0,0,0,5,4,1,0,2,7,1,2,2,0,1,0,3,2,0,0,1,1,11,3,0,0,0,0,8,0,1,0,0,0,0,1,2,2,0,0,6,0,0,0,4,4,5,0,5,0,14,0,1,2,2,7,1,9,1,5,0,2,0,1,1,4,1,2,1,0,1,1,1,2,60
6,3,4,0,1,2,2,0,4,0,2,6,1,1,5,1,2,1,1,3,3,2,6,2,7,1,0,0,5,3,2,1,3,3,2,1,0,5,4,0,2,0,1,1,3,0,0,2,2,1,4,2,2,1,3,3,5,8,0,1,6,4,4,4,4,4,1,5,2,7,1,2,3,0,4,5,4,1,1,0,3,3,1,1,2,0,1,2,1,4,60
0,6,1,0,1,2,4,2,4,1,0,6,0,2,1,2,2,2,2,1,2,0,2,2,1,1,7,2,0,2,4,6,4,0,4,1,0,3,5,2,2,0,6,6,3,2,0,3,3,0,2,0,1,4,0,2,1,7,5,0,2,3,1,2,2,2,0,1,0,4,2,1,3,2,1,3,1,2,0,2,4,1,4,2,2,1,5,2,0,4,60
0,2,1,0,1,10,0,1,4,3,0,7,1,3,0,0,0,1,0,0,0,19,0,2,0,1,0,0,0,1,2,3,2,1,7,0,4,5,1,0,1,2,0,1,0,0,0,4,4,0,0,2,3,1,0,1,27,4,1,4,6,3,2,3,7,7,0,0,4,2,1,6,1,9,5,1,3,3,0,0,0,1,3,0,0,1,3,1,0,4,60
2,3,1,1,1,8,3,11,0,0,4,11,3,3,1,1,4,8,2,1,4,8,3,16,2,8,4,4,2,9,3,4,27,0,9,2,3,5,6,2,0,1,0,0,7,3,2,5,7,0,3,0,3,6,0,1,2,10,9,7,4,3,4,9,7,1,0,4,3,5,8,7,3,2,9,5,3,2,0,5,3,2,7,1,2,8,7,4,3,4,60
1,5,3,3,2,3,4,5,4,9,5,4,2,3,5,3,8,3,8,2,1,3,3,7,0,9,12,15,4,6,0,5,4,1,3,1,1,2,6,4,6,3,7,0,7,6,3,5,4,6,7,6,4,4,1,2,2,1,2,4,6,3,5,6,6,4,8,5,1,3,6,10,8,2,5,2,2,2,4,2,2,5,2,5,4,6,6,3,3,2,60
3,4,1,1,0,4,2,0,6,0,5,7,4,6,4,1,3,8,2,0,1,11,2,8,0,1,3,6,4,12,1,5,2,1,3,7,6,8,5,5,1,1,1,0,5,1,0,6,10,3,1,2,0,4,0,1,7,1,9,1,5,4,1,3,3,0,1,3,1,5,10,8,3,4,3,8,2,5,2,3,5,3,3,3,2,0,5,4,0,12,60
6,3,5,4,0,0,6,0,8,1,0,2,0,5,1,1,5,4,5,0,16,2,5,4,21,0,10,1,3,1,1,12,0,2,0,1,0,0,2,0,2,3,3,1,2,1,0,0,1,10,2,3,3,3,17,8,0,1,0,2,2,2,3,1,2,4,0,14,3,4,2,0,2,1,0,0,1,1,2,1,0,0,0,7,7,3,0,4,0,5,60
0,4,2,4,1,4,1,1,5,2,1,2,2,0,2,2,5,2,2,0,1,1,3,4,2,1,6,5,1,3,2,6,1,0,3,2,6,1,4,6,1,3,2,1,7,1,0,2,1,1,3,1,4,5,1,0,0,1,1,3,6,4,5,2,1,3,3,0,5,2,4,1,7,0,6,5,0,1,3,1,4,6,2,2,1,3,1,2,1,2,60
1,3,3,4,2,4,10,1,2,6,3,3,0,8,1,2,1,3,1,1,5,7,2,5,2,0,3,2,0,4,2,10,7,3,4,7,4,2,1,4,6,1,3,1,1,0,2,5,1,0,5,2,1,1,2,1,19,2,1,1,0,5,2,5,1,0,4,8,0,1,3,3,1,4,0,1,2,2,2,1,3,0,3,4,3,4,3,1,2,10,60
0,2,0,0,0,5,6,1,4,1,5,2,1,6,1,1,1,3,1,0,0,8,0,2,0,0,4,3,3,3,1,1,1,0,2,3,0,3,0,4,5,0,1,0,0,1,0,4,5,0,1,1,4,1,0,3,2,0,3,3,3,2,5,3,0,2,0,0,1,4,4,1,5,5,0,1,1,0,2,3,6,1,2,1,1,5,1,0,2,8,60
1,3,1,2,2,1,0,0,5,1,0,0,1,1,2,3,1,0,2,2,0,1,1,2,0,1,2,4,4,1,2,2,3,1,4,1,2,1,1,3,2,1,4,1,1,0,3,2,3,2,3,4,3,1,0,5,2,2,2,1,0,1,4,3,3,3,0,0,3,1,3,1,7,12,1,6,0,2,2,0,4,4,2,4,1,1,2,2,2,2,60
3,5,0,2,0,0,10,3,5,2,0,5,2,5,2,3,5,2,2,2,2,1,4,2,2,4,5,2,5,0,1,0,1,9,2,0,0,2,5,2,2,1,5,0,5,5,4,1,1,0,2,0,5,7,2,2,1,0,3,1,8,1,6,2,7,2,4,2,2,8,4,4,7,1,3,9,3,1,5,3,5,3,4,5,2,1,2,4,2,2,60
1,9,1,3,0,9,0,7,9,0,0,5,3,5,4,2,9,4,3,0,4,2,3,7,0,8,6,6,6,4,9,4,7,2,10,1,0,5,7,4,0,2,5,0,14,0,3,2,10,3,3,2,7,9,0,1,3,10,10,7,5,10,0,16,6,6,1,2,3,4,2,8,11,5,16,4,3,12,0,12,9,6,7,2,1,1,11,6,1,4,60
4,6,1,3,1,3,6,5,2,3,3,4,2,5,1,3,4,6,6,3,7,4,6,8,2,3,5,3,2,4,4,3,4,7,1,4,2,3,1,1,7,3,7,2,3,2,1,1,1,4,4,4,5,3,5,2,1,3,1,1,2,6,8,4,2,2,3,9,3,1,1,3,2,1,5,4,2,5,0,4,4,5,6,2,0,2,5,4,5,1,60
0,7,2,2,0,4,0,3,2,0,3,1,4,2,1,4,6,3,5,1,6,4,0,5,3,6,2,3,2,3,3,3,6,2,4,1,3,3,1,1,0,1,2,2,6,2,2,5,5,0,0,0,3,5,5,3,0,1,6,1,1,3,6,1,7,1,6,1,0,3,7,6,4,2,1,2,0,3,1,4,6,2,4,4,0,3,9,2,5,2,60
0,4,1,2,0,1,2,0,9,0,0,7,2,1,1,0,3,1,7,0,0,2,4,1,0,0,3,2,1,5,3,2,2,0,4,1,3,5,5,0,2,0,4,0,1,5,1,8,3,1,2,0,1,0,0,3,22,1,6,5,1,2,0,0,1,2,0,0,1,2,3,2,2,26,0,1,1,0,3,0,1,3,3,2,0,2,2,0,1,14,60
0,4,6,3,2,4,3,1,4,2,2,1,1,2,0,3,0,2,2,0,8,1,0,5,21,1,3,2,0,1,2,7,2,0,2,0,1,2,0,0,3,1,3,0,2,1,1,5,1,4,1,2,6,2,9,5,0,4,6,2,0,1,1,3,0,5,1,8,3,0,4,1,0,0,2,0,0,1,2,1,0,0,2,0,0,4,2,0,2,1,61
3,1,4,2,3,0,8,4,2,4,3,3,3,9,3,4,2,5,2,0,4,9,3,4,2,2,2,2,4,9,0,9,2,5,3,13,6,3,3,3,5,2,5,0,3,5,5,2,2,3,4,2,3,2,4,4,5,0,8,1,7,2,4,5,4,0,5,5,2,4,2,3,7,7,3,4,7,1,4,1,5,5,3,4,4,3,6,4,2,8,61
4,2,2,1,2,2,5,1,8,1,0,1,2,0,1,2,3,0,2,2,4,2,1,7,1,6,9,2,1,5,0,4,0,1,3,3,2,3,4,3,1,7,3,2,2,3,7,7,0,3,4,3,4,5,3,2,0,1,1,4,5,2,4,5,3,2,1,7,1,4,4,4,3,1,7,1,4,5,2,2,2,1,5,7,2,7,7,1,4,0,61
2,1,1,1,0,1,2,3,1,2,0,1,1,2,1,11,2,0,7,1,1,0,1,0,1,1,3,4,2,0,1,0,1,4,1,0,0,0,3,2,1,1,7,1,5,2,4,1,0,0,1,0,2,1,1,5,0,0,0,1,6,0,1,1,0,1,2,2,0,6,1,1,3,1,2,4,2,1,0,1,4,0,0,8,2,1,0,0,1,0,61
2,7,0,5,1,5,2,6,10,2,3,2,4,2,1,4,3,5,6,0,3,3,4,1,0,2,11,5,3,3,3,4,1,0,2,0,0,2,3,6,3,2,7,0,12,4,2,1,4,0,7,1,8,5,6,5,0,3,2,5,3,4,6,0,2,2,0,1,2,6,4,3,6,2,6,8,4,4,7,4,1,3,5,5,1,5,7,4,4,5,61
7,1,6,3,5,4,3,1,6,4,1,2,3,0,2,6,2,0,6,8,4,0,3,2,3,0,6,9,2,2,0,5,0,3,5,1,0,0,3,0,13,5,3,0,2,8,8,2,2,12,5,2,3,3,1,8,0,2,0,4,3,0,2,2,1,4,0,4,3,2,1,0,4,0,3,1,2,2,8,2,1,6,3,9,8,7,4,4,5,0,61
2,2,7,2,0,0,4,2,5,7,1,3,0,3,1,8,4,5,4,2,8,5,2,7,0,3,5,6,8,1,1,1,2,4,3,4,1,1,9,7,4,3,10,0,5,7,3,1,4,3,2,3,4,3,5,6,2,0,4,3,3,11,8,4,6,0,12,5,1,4,0,5,4,3,3,7,4,1,2,2,3,2,0,8,4,0,7,1,6,1,61
0,6,0,0,0,2,1,2,2,0,0,2,2,2,2,3,3,1,4,4,0,1,1,7,0,2,2,2,0,1,2,1,2,4,5,2,0,3,0,5,17,2,1,1,2,5,2,0,3,1,2,1,12,3,0,6,2,4,0,1,6,3,2,5,5,7,0,0,7,3,3,2,5,3,6,2,1,2,7,3,2,10,1,3,0,2,2,1,2,2,61
0,2,0,1,2,1,4,3,3,1,1,2,1,2,4,10,1,0,4,1,1,3,3,1,4,4,2,5,0,0,0,3,0,2,2,0,0,4,2,5,3,0,4,1,0,3,3,3,1,0,5,2,4,1,1,7,0,0,5,6,3,3,4,2,2,8,1,3,5,3,3,1,2,0,1,1,1,2,2,4,3,1,1,4,2,1,1,4,5,1,61
5,5,2,8,1,6,1,3,7,0,1,4,6,3,3,5,11,3,4,1,8,3,7,4,1,2,3,10,1,6,4,4,1,8,6,6,2,4,2,3,3,2,6,1,12,2,5,6,3,2,6,4,6,10,2,3,0,2,8,6,7,1,9,8,2,5,2,4,3,5,7,2,8,1,10,4,6,5,6,3,4,3,9,9,3,4,4,11,7,1,61
0,5,1,4,2,4,3,6,7,6,3,2,0,3,5,2,4,3,2,2,1,3,4,10,2,4,3,4,2,6,2,7,9,3,6,0,1,4,3,5,0,0,0,1,5,1,2,6,3,3,3,4,1,2,7,1,1,2,4,2,2,3,3,4,3,1,2,5,1,3,7,5,3,3,7,2,2,3,10,3,7,1,5,4,3,5,5,2,0,1,61
5,3,0,9,2,1,9,4,10,3,4,1,0,1,5,11,4,2,6,4,2,1,6,1,1,0,9,10,4,2,0,1,3,0,1,2,0,2,4,10,13,2,11,0,4,8,2,1,0,3,7,2,3,1,2,7,0,0,1,4,10,0,12,3,5,4,6,1,2,14,1,5,5,1,7,14,2,4,15,4,4,5,2,20,1,4,2,5,3,0,61
1,2,2,5,1,1,1,1,4,10,1,0,2,0,3,9,3,2,11,4,4,0,5,0,1,0,2,12,4,1,0,7,0,1,2,0,2,1,5,6,4,5,4,0,2,6,1,0,2,1,7,0,4,0,2,7,0,1,2,4,1,2,1,2,1,3,3,2,3,4,1,0,2,1,0,2,1,3,2,0,4,0,1,9,3,4,2,5,0,0,61
3,6,4,2,1,10,1,5,2,7,5,2,6,4,3,3,9,2,1,2,2,8,2,6,0,4,0,6,3,5,3,2,2,3,2,0,1,2,10,7,0,0,2,0,5,2,2,2,4,2,1,4,3,4,4,1,2,7,2,4,7,5,8,3,5,0,8,1,1,4,5,7,3,4,0,10,2,9,5,0,4,3,3,1,1,3,7,3,1,3,61
6,0,5,3,1,5,8,1,7,2,0,1,5,1,1,5,3,1,7,10,5,3,2,3,0,0,6,11,2,2,0,4,0,1,4,0,0,2,3,1,25,9,7,1,4,9,6,0,2,12,6,4,1,1,3,7,0,2,0,5,2,2,1,1,2,2,0,2,1,0,1,2,2,0,4,2,4,3,6,2,2,4,3,9,3,4,2,3,6,0,61
2,2,0,4,1,1,5,1,4,1,1,0,2,0,0,5,3,0,2,0,1,0,1,1,4,0,1,7,7,1,0,1,0,2,1,1,0,2,1,5,9,1,5,0,3,2,1,0,0,2,3,1,3,1,4,8,0,0,0,1,4,2,2,3,0,5,1,8,0,2,2,0,0,0,5,0,1,0,2,1,0,1,0,7,3,0,1,2,2,0,61
0,1,1,2,1,3,1,2,5,0,0,0,3,1,7,10,3,1,4,4,2,1,4,0,5,7,1,4,5,1,0,1,1,3,0,0,0,1,5,7,1,0,7,0,1,4,2,0,2,1,3,0,3,2,5,5,0,0,6,2,6,0,10,1,0,2,1,2,1,2,0,4,6,1,3,5,1,2,4,0,2,3,1,10,1,6,0,3,6,1,61
3,4,0,3,1,2,11,2,4,3,4,3,1,3,0,4,2,6,3,0,3,6,0,12,1,2,5,5,6,7,0,2,3,5,1,17,9,9,3,2,8,1,2,1,2,2,1,4,2,4,2,6,0,1,1,1,3,1,5,2,3,4,1,3,4,1,3,7,2,4,4,3,0,7,3,2,4,5,3,4,2,1,3,0,1,1,2,3,3,6,61
2,2,4,3,4,2,2,3,7,3,0,0,0,3,0,5,4,0,5,2,5,0,0,1,4,1,14,10,1,0,0,3,0,0,0,0,0,0,2,4,3,2,2,0,2,5,2,0,1,3,2,2,3,1,7,2,0,0,0,3,3,1,3,1,0,0,0,3,0,3,3,2,0,1,1,1,8,4,5,0,0,0,1,5,2,5,0,3,5,0,61
6,2,4,2,3,3,6,4,7,1,4,0,1,1,0,4,5,0,2,3,2,0,4,4,1,0,6,3,0,1,0,7,2,0,3,1,1,0,0,1,2,5,0,0,6,4,7,1,0,5,6,2,2,1,4,1,0,3,0,0,4,0,0,1,0,4,0,1,3,3,1,1,1,0,3,2,3,0,1,2,1,0,0,1,2,6,7,2,2,0,61
2,2,0,2,1,2,6,7,2,2,3,6,2,2,2,1,3,1,2,2,0,4,2,5,0,3,6,1,1,5,0,3,9,2,3,4,1,2,2,1,5,2,2,2,3,3,1,4,2,1,0,1,1,1,0,2,1,2,2,3,2,3,3,2,6,2,2,2,1,5,2,3,1,2,1,2,2,4,2,3,3,0,3,7,3,3,3,3,3,1,61
4,5,4,2,3,2,6,1,6,5,1,1,4,1,2,5,2,2,4,3,3,2,2,2,1,1,5,5,2,1,0,3,0,3,0,2,1,1,4,2,4,2,2,1,2,5,1,1,0,8,2,4,6,0,1,7,0,0,0,3,8,0,3,2,0,3,1,5,2,7,0,2,3,1,1,5,0,5,2,2,2,1,1,1,5,1,3,2,3,0,61
4,2,4,6,1,0,4,4,5,14,7,2,3,5,7,12,3,2,3,4,5,1,5,0,2,1,2,8,3,4,0,7,3,5,2,1,2,2,16,7,3,5,5,0,3,4,7,3,4,2,5,2,0,7,2,12,2,0,9,5,11,3,7,6,1,1,11,2,0,2,6,0,7,1,8,15,2,4,4,3,5,1,2,6,5,2,4,3,2,2,61
1,4,2,1,2,8,7,0,2,0,0,0,0,0,0,0,2,1,3,2,3,1,0,6,4,0,0,1,0,0,4,1,2,0,1,1,0,1,0,0,2,1,1,4,1,1,2,2,0,3,0,1,4,3,4,0,4,3,3,1,4,1,0,6,0,2,0,2,2,4,0,3,0,6,5,1,2,2,2,0,3,1,1,3,2,4,5,0,1,4,61
2,2,5,1,5,3,2,1,5,0,2,2,0,3,1,5,5,3,4,2,0,3,2,6,0,0,12,3,0,1,0,1,0,3,0,4,1,2,3,1,1,1,8,1,2,5,2,0,2,5,3,2,4,2,0,6,1,0,2,2,8,4,1,3,2,5,0,2,3,9,1,1,0,2,2,0,2,1,2,1,2,2,2,11,1,4,5,1,2,3,61
3,2,1,2,4,1,3,1,0,1,0,0,2,2,2,5,2,0,4,2,3,1,7,0,3,1,8,9,1,0,0,1,5,0,0,1,0,0,1,7,1,0,6,0,2,2,1,1,0,2,4,0,3,1,3,0,0,2,0,1,4,3,0,1,1,3,0,0,3,0,0,0,2,0,0,0,1,0,5,2,0,2,0,5,1,1,1,1,3,0,61
2,4,1,4,1,0,0,1,4,2,0,1,3,2,2,7,10,1,1,1,2,4,6,2,0,8,2,7,9,1,1,1,2,1,6,0,2,5,1,14,0,0,5,0,11,7,2,1,12,0,7,3,4,3,1,1,0,6,5,2,5,6,3,2,7,2,5,2,0,6,6,11,6,3,2,7,2,3,7,3,7,2,5,2,1,1,2,4,2,0,61
3,0,1,0,0,0,2,1,3,1,1,0,1,1,3,4,1,1,2,0,1,1,3,1,0,5,3,3,5,0,0,3,1,0,2,4,6,1,6,6,1,1,3,0,5,3,2,2,6,3,0,0,3,7,3,2,1,0,3,0,2,3,11,3,5,0,4,1,2,5,0,7,6,0,2,9,6,3,2,8,4,2,1,3,4,1,1,1,5,1,61
2,1,2,8,2,1,2,0,6,3,1,0,1,1,2,6,5,1,7,1,8,4,3,4,9,0,5,10,0,1,1,2,1,3,1,6,0,0,0,6,4,0,2,0,3,6,8,2,1,5,5,3,2,2,7,13,1,0,3,3,4,1,2,2,3,1,1,3,0,1,1,3,0,1,4,6,0,1,5,0,1,1,2,12,4,6,2,3,3,0,61
0,1,4,2,1,0,6,0,1,2,0,1,1,6,0,0,4,1,3,1,4,0,1,2,6,0,3,1,0,0,0,1,0,3,3,1,1,0,1,1,5,2,2,0,2,2,1,1,2,3,2,3,5,0,6,4,1,0,0,0,1,3,3,2,2,2,4,0,2,2,3,0,0,1,1,4,0,2,0,2,0,0,0,0,2,0,3,1,0,0,61
0,8,2,1,0,1,5,1,3,6,0,2,1,1,5,6,5,1,3,0,1,0,4,3,3,0,5,4,0,2,2,3,1,1,1,0,1,4,4,5,6,0,6,2,2,0,0,4,2,3,4,1,5,5,3,1,1,3,3,2,2,3,3,3,3,1,2,7,1,2,2,4,1,2,4,4,2,2,2,0,1,1,3,4,2,1,5,0,2,0,61
4,3,4,2,1,2,2,0,2,1,0,1,0,2,0,0,4,2,4,2,5,1,0,2,3,0,6,3,0,1,2,5,0,1,1,1,1,1,1,2,6,4,2,5,6,4,2,1,0,4,5,3,2,1,6,2,0,0,1,0,1,2,2,4,0,1,0,1,0,0,0,0,1,0,3,2,2,1,1,1,1,0,0,10,2,2,0,1,0,0,61
4,3,3,7,1,0,5,5,10,15,5,3,7,7,7,8,4,6,6,5,3,0,3,1,3,3,4,12,4,4,0,10,4,3,1,1,1,1,13,11,7,0,10,1,2,2,5,1,5,2,4,3,0,6,5,7,0,0,5,3,15,2,6,5,3,2,7,8,0,5,4,3,7,3,6,18,5,5,9,2,6,3,2,2,5,1,4,2,4,0,61
0,1,0,5,0,2,0,1,1,0,0,0,1,0,1,3,2,4,1,0,6,0,2,4,3,1,0,5,0,0,0,2,0,1,1,7,0,3,0,3,3,2,2,0,7,0,0,1,2,2,3,0,2,0,8,2,0,1,2,2,3,0,2,1,1,1,0,3,1,3,1,3,0,0,0,0,3,2,1,0,2,1,2,3,0,2,2,2,1,0,61
1,5,1,2,0,1,7,0,5,0,2,2,0,1,0,0,2,1,0,0,1,0,3,1,0,0,4,3,0,1,0,4,0,2,0,1,0,3,0,0,4,0,1,2,2,1,2,1,0,0,2,1,6,0,3,1,0,0,0,1,2,0,0,4,0,3,0,0,2,2,1,2,0,0,3,1,0,0,3,2,1,2,0,2,1,3,2,0,2,1,61
2,2,0,5,1,2,7,1,3,3,0,0,3,0,2,2,5,0,1,0,2,0,6,1,0,1,3,6,1,0,0,3,0,0,1,1,0,0,2,1,7,3,6,1,5,1,1,1,0,8,4,4,5,1,3,5,0,0,0,2,2,0,0,0,1,4,0,3,4,0,0,2,0,1,3,4,0,2,5,1,0,1,2,1,1,3,1,0,2,0,61
1,2,6,7,0,1,1,6,3,1,0,1,2,2,0,5,9,1,8,1,8,0,2,2,6,0,9,6,2,1,1,2,2,1,2,1,0,6,0,4,6,2,5,0,8,2,2,5,6,4,1,0,10,3,9,10,2,4,3,2,4,3,4,3,2,1,0,2,2,3,1,3,1,1,5,1,1,0,0,0,2,3,4,7,0,1,2,4,2,3,61
1,7,0,1,0,0,1,2,1,0,6,3,0,0,1,0,1,3,0,0,0,0,1,0,30,0,3,0,0,0,0,1,1,0,1,0,0,1,0,0,1,2,0,0,1,0,1,2,1,0,2,0,6,2,0,2,0,1,1,4,0,0,1,4,2,0,0,1,0,0,3,2,0,0,1,0,1,1,1,0,4,0,0,0,1,0,3,1,0,1,61
0,3,0,1,0,2,9,2,3,2,2,1,0,4,9,1,0,2,2,3,0,6,2,0,1,1,1,0,0,3,0,2,2,0,2,3,1,0,6,0,14,0,1,0,0,1,1,2,0,1,1,1,1,0,0,1,2,0,3,4,5,4,4,2,4,5,1,1,4,3,7,4,0,7,1,2,1,2,3,2,2,2,0,0,0,2,4,0,0,3,61
1,8,5,2,1,2,5,2,1,0,1,3,1,2,6,3,1,3,1,2,0,2,7,5,0,0,3,6,0,3,2,1,1,1,2,1,1,3,2,0,7,0,5,1,1,2,3,1,1,0,5,2,9,0,0,2,1,2,0,0,8,2,1,3,0,2,3,2,1,4,3,2,0,2,3,3,1,3,4,0,2,0,2,5,2,2,3,4,2,2,61
2,4,2,6,1,1,6,6,4,0,1,0,1,3,3,12,4,2,7,2,4,2,4,1,1,7,8,12,18,1,1,2,3,2,6,2,0,0,6,21,4,2,12,0,8,4,2,1,3,3,6,0,3,3,3,2,0,0,4,3,4,3,5,2,4,3,0,6,3,5,3,2,12,0,1,12,5,1,7,5,3,0,2,11,4,7,1,5,6,1,61
1,3,4,1,0,1,2,2,5,4,4,6,0,1,6,2,2,2,1,0,2,2,2,1,3,2,8,6,3,2,1,2,2,3,1,5,0,1,5,4,5,2,4,0,3,1,3,1,3,7,1,2,3,5,0,0,1,0,2,2,3,4,7,2,0,2,3,4,3,3,3,1,4,0,1,10,0,1,1,0,2,2,2,4,3,0,1,3,0,1,61
0,3,1,1,0,3,2,0,1,1,0,0,0,2,1,1,1,1,3,0,6,2,6,0,3,1,4,1,0,0,0,3,0,1,0,1,0,0,0,0,6,2,3,2,1,2,0,0,1,8,4,3,0,2,2,4,0,0,3,0,3,0,1,2,0,1,1,6,1,1,0,0,3,0,1,1,3,1,2,2,0,1,0,0,2,1,1,0,2,0,61
3,0,2,5,1,1,0,2,9,1,0,1,2,4,0,3,4,3,6,1,4,0,12,1,2,0,8,9,6,2,1,1,0,0,3,2,1,1,0,11,0,1,8,0,8,7,1,1,0,2,5,0,2,4,11,3,1,0,3,4,7,2,4,3,1,3,0,7,6,3,2,4,6,2,1,2,4,3,8,1,3,5,2,7,2,4,2,4,2,2,61
0,5,2,3,4,3,2,0,2,2,1,5,2,3,3,2,0,4,0,2,1,4,1,2,3,2,1,1,0,4,1,1,8,4,3,4,3,5,5,3,3,0,0,3,0,0,0,7,6,1,0,1,6,3,1,1,4,4,2,1,3,3,5,2,2,3,3,0,2,5,3,3,1,1,2,3,0,4,1,2,2,1,1,4,1,1,2,1,0,1,61
1,5,2,5,0,0,4,13,5,0,0,4,5,2,3,2,5,1,9,2,3,2,7,3,1,3,8,9,7,5,2,5,6,1,4,0,2,1,2,13,2,1,6,1,6,4,4,1,8,2,8,2,7,4,2,1,0,0,2,6,8,5,6,5,1,7,2,3,2,7,3,6,12,2,6,6,2,3,3,4,3,4,5,4,1,4,5,6,6,1,61
1,4,3,5,0,0,6,1,1,1,7,1,2,1,5,7,5,0,4,4,2,1,3,2,2,1,1,2,5,0,1,1,2,5,1,2,1,1,9,8,2,0,1,1,5,3,8,0,0,2,4,0,4,0,3,6,0,0,0,2,6,2,1,0,2,0,3,4,1,7,1,0,2,0,6,2,1,1,10,0,1,0,2,5,0,1,2,0,5,0,61
